id,latitude,longitude,room_type,first_year,last_year
18606044,52.51305,13.42094,Entire home/apt,2017.0,2024.0
18610999,52.51656,13.29496,Private room,2017.0,2025.0
18612501,52.53913,13.41441,Entire home/apt,2017.0,2024.0
18614470,52.49171,13.4043,Entire home/apt,2017.0,2018.0
18641674,52.50288,13.45387,Entire home/apt,2017.0,2025.0
18642574,52.54547,13.3468,Entire home/apt,2017.0,2017.0
18659334,52.57378,13.39661,Entire home/apt,2017.0,2025.0
18659651,52.50201,13.3618,Entire home/apt,2017.0,2020.0
18671787,52.57471,13.40393,Entire home/apt,2017.0,2025.0
18683173,52.49276,13.43912,Private room,2017.0,2017.0
18695501,52.5405,13.3571,Entire home/apt,2017.0,2018.0
18696453,52.5525,13.33682,Entire home/apt,2017.0,2019.0
18698064,52.45592,13.37911,Entire home/apt,2017.0,2024.0
18702309,52.50035,13.45932,Private room,2018.0,2018.0
18714753,52.49922,13.44193,Private room,2017.0,2020.0
18715135,52.46487,13.43841,Entire home/apt,2017.0,2024.0
18741413,52.47948,13.44734,Entire home/apt,2017.0,2020.0
18745287,52.48797,13.35641,Entire home/apt,2017.0,2025.0
18750683,52.51605,13.41817,Entire home/apt,2017.0,2017.0
18754513,52.5222,13.45346,Entire home/apt,2017.0,2024.0
18786177,52.52986,13.40275,Entire home/apt,2021.0,2021.0
18791056,52.49935,13.44397,Entire home/apt,2017.0,2017.0
18798641,52.55377,13.35029,Entire home/apt,2017.0,2025.0
18804043,52.47685,13.42289,Private room,2017.0,2017.0
18807851,52.41989,13.32772,Private room,2017.0,2025.0
18834337,52.47018,13.49046,Entire home/apt,2017.0,2020.0
18836091,52.55383,13.3476,Entire home/apt,2018.0,2025.0
18837167,52.47089,13.43748,Private room,2017.0,2017.0
18840946,52.45786,13.57712,Private room,2017.0,2021.0
18846314,52.49414,13.41851,Entire home/apt,2017.0,2025.0
18848814,52.46835,13.33463,Private room,2017.0,2025.0
18849131,52.55455,13.43833,Private room,2017.0,2025.0
18850799,52.5176,13.45662,Entire home/apt,2017.0,2019.0
18852874,52.4843,13.4433,Entire home/apt,2017.0,2024.0
18855206,52.52258,13.43676,Private room,2017.0,2020.0
18863113,52.54992,13.34843,Entire home/apt,2017.0,2025.0
18868167,52.55255,13.41619,Entire home/apt,2017.0,2025.0
18870555,52.53418,13.34631,Private room,2017.0,2025.0
18901419,52.46167,13.37904,Entire home/apt,2018.0,2019.0
18910942,52.55137,13.41219,Entire home/apt,2017.0,2025.0
18924370,52.54692,13.14341,Entire home/apt,2017.0,2025.0
18925029,52.52996,13.3273,Entire home/apt,2017.0,2017.0
18937951,52.47224,13.29445,Private room,2017.0,2025.0
18956417,52.50412,13.46457,Private room,2017.0,2025.0
18956560,52.51624,13.44688,Private room,2017.0,2025.0
18961325,52.55407,13.34377,Entire home/apt,2017.0,2019.0
18969746,52.49342,13.39648,Entire home/apt,2018.0,2025.0
18969808,52.51582,13.33953,Entire home/apt,2017.0,2024.0
18973648,52.44985,13.25611,Private room,2018.0,2025.0
18986200,52.51209,13.27781,Entire home/apt,2017.0,2024.0
18995629,52.56218,13.40249,Entire home/apt,2017.0,2020.0
19022797,52.55043,13.41585,Private room,2018.0,2018.0
19023126,52.51028,13.39731,Entire home/apt,2018.0,2023.0
19030002,52.5529,13.40138,Entire home/apt,2017.0,2024.0
19031999,52.49467,13.30522,Private room,2017.0,2017.0
19044015,52.51856,13.47876,Private room,2017.0,2023.0
19054552,52.49779,13.41787,Private room,2017.0,2018.0
19061860,52.60748,13.31944,Entire home/apt,2017.0,2017.0
19076725,52.532333,13.326129,Entire home/apt,2017.0,2024.0
19093655,52.51215,13.4615,Entire home/apt,2017.0,2017.0
19093715,52.44767,13.28848,Entire home/apt,2018.0,2025.0
19099053,52.51731,13.47028,Entire home/apt,2017.0,2025.0
19114872,52.5584,13.42076,Private room,2017.0,2017.0
19118769,52.53874,13.40062,Entire home/apt,2018.0,2025.0
19119342,52.48981,13.37058,Entire home/apt,2017.0,2017.0
19151663,52.52435,13.48066,Private room,2017.0,2019.0
19153150,52.53299,13.32684,Entire home/apt,2018.0,2025.0
19173128,52.52179,13.61969,Entire home/apt,2017.0,2024.0
19173973,52.49545,13.42734,Entire home/apt,2017.0,2025.0
19178068,52.52989,13.40787,Entire home/apt,2017.0,2017.0
19187484,52.40787,13.25129,Entire home/apt,2017.0,2017.0
19190920,52.47114,13.44222,Private room,2017.0,2017.0
19215782,52.5294,13.51481,Private room,2017.0,2025.0
19237459,52.52921,13.40315,Private room,2017.0,2019.0
19237627,52.55284,13.40172,Entire home/apt,2017.0,2025.0
19242919,52.49216,13.35751,Entire home/apt,2017.0,2022.0
19283196,52.4861,13.34583,Entire home/apt,2018.0,2025.0
19291382,52.48923,13.45118,Private room,2018.0,2025.0
19320125,52.50199,13.42949,Private room,2017.0,2020.0
19329675,52.52726,13.39382,Private room,2017.0,2022.0
19330760,52.50362,13.3432,Entire home/apt,2017.0,2019.0
19347557,52.48228,13.35671,Entire home/apt,2017.0,2017.0
19355649,52.55143,13.41827,Private room,2017.0,2025.0
19361066,52.52318,13.33963,Private room,2017.0,2018.0
19382941,52.54453,13.3759,Entire home/apt,2017.0,2019.0
19395005,52.49887,13.47942,Entire home/apt,2017.0,2022.0
19395636,52.53443,13.38106,Entire home/apt,2017.0,2025.0
19404202,52.50286,13.36619,Private room,2017.0,2017.0
19406486,52.53764,13.38949,Private room,2017.0,2023.0
19417960,52.47755,13.41946,Entire home/apt,2018.0,2025.0
19418481,52.49188,13.36494,Entire home/apt,2017.0,2025.0
19455026,52.54291,13.41965,Entire home/apt,2017.0,2025.0
19472339,52.48344,13.37863,Entire home/apt,2017.0,2024.0
19479666,52.50077,13.44295,Private room,2017.0,2019.0
19480978,52.5298,13.40461,Private room,2017.0,2017.0
19484432,52.53122,13.42055,Entire home/apt,2017.0,2025.0
19485732,52.4928,13.34884,Entire home/apt,2017.0,2017.0
19486351,52.47404,13.44847,Private room,2017.0,2019.0
19494288,52.49951,13.36922,Entire home/apt,2017.0,2019.0
19494529,52.54164,13.42241,Entire home/apt,2017.0,2019.0
19497505,52.51662,13.33856,Private room,2017.0,2017.0
19499351,52.43718,13.30259,Entire home/apt,2017.0,2025.0
19501540,52.49069,13.35156,Entire home/apt,2017.0,2025.0
19518502,52.52572,13.45694,Entire home/apt,2017.0,2025.0
19536575,52.53697,13.416,Entire home/apt,2017.0,2025.0
19545330,52.47072,13.43281,Private room,2017.0,2017.0
19547910,52.54521,13.41801,Private room,2017.0,2019.0
19548993,52.4603,13.52413,Entire home/apt,2017.0,2025.0
19561032,52.45056,13.29391,Entire home/apt,2017.0,2022.0
19569880,52.56133,13.35455,Private room,2017.0,2018.0
19570840,52.48295,13.34964,Entire home/apt,2017.0,2023.0
19571391,52.51131,13.47216,Private room,2017.0,2018.0
19580816,52.55550373575793,13.430829598825534,Private room,2019.0,2025.0
19586477,52.46578,13.32707,Private room,2017.0,2019.0
19589775,52.5126,13.24946,Entire home/apt,2018.0,2022.0
19590587,52.483,13.44552,Private room,2017.0,2017.0
19592209,52.52444,13.40916,Private room,2025.0,2025.0
19614279,52.51586,13.29327,Private room,2017.0,2025.0
19617756,52.54648,13.36978,Private room,2017.0,2020.0
19619437,52.56806,13.30228,Private room,2017.0,2025.0
19629528,52.48531,13.37358,Entire home/apt,2017.0,2025.0
19637101,52.60449,13.31374,Entire home/apt,2017.0,2025.0
19637319,52.5029,13.48197,Entire home/apt,2017.0,2019.0
19644489,52.49203,13.41351,Entire home/apt,2017.0,2025.0
19651064,52.49014,13.41431,Entire home/apt,2017.0,2025.0
19651885,52.53277,13.34181,Entire home/apt,2017.0,2023.0
19652167,52.49196,13.41398,Entire home/apt,2017.0,2025.0
19653235,52.501087,13.351026,Entire home/apt,2017.0,2025.0
19654788,52.49211,13.41577,Entire home/apt,2017.0,2025.0
19655010,52.55557,13.37825,Private room,2017.0,2017.0
19655083,52.47319137426626,13.44733400057099,Entire home/apt,2023.0,2025.0
19666219,52.49318,13.39896,Private room,2017.0,2025.0
19666365,52.5174,13.438,Entire home/apt,2017.0,2025.0
19674181,52.54295,13.42266,Entire home/apt,2018.0,2018.0
19678317,52.48222,13.44356,Entire home/apt,2017.0,2022.0
19683019,52.47513,13.44256,Private room,2017.0,2025.0
19685286,52.51747,13.44465,Entire home/apt,2017.0,2018.0
19687048,52.49495,13.4331,Private room,2017.0,2017.0
19687328,52.52273,13.35554,Private room,2017.0,2025.0
19689097,52.47948,13.45149,Private room,2023.0,2025.0
19690409,52.5412,13.54908,Entire home/apt,2017.0,2025.0
19708376,52.47624,13.42475,Entire home/apt,2017.0,2017.0
19715617,52.54501,13.416,Entire home/apt,2017.0,2020.0
19725552,52.51476,13.50746,Entire home/apt,2017.0,2025.0
19727214,52.50909,13.44958,Entire home/apt,2017.0,2025.0
19727888,52.54781,13.35209,Entire home/apt,2017.0,2025.0
19728408,52.49114,13.44594,Private room,2018.0,2022.0
19733396,52.47795,13.44484,Private room,2017.0,2017.0
19734698,52.49366,13.4258,Entire home/apt,2017.0,2024.0
19740274,52.53175,13.43207,Entire home/apt,2017.0,2025.0
19742792,52.49742,13.34932,Entire home/apt,2017.0,2024.0
19747389,52.52699,13.45009,Private room,2017.0,2017.0
19748545,52.5384374117406,13.401096596329,Entire home/apt,2017.0,2024.0
19753755,52.49742,13.34932,Entire home/apt,2017.0,2024.0
19777545,52.47946,13.5144,Entire home/apt,2017.0,2017.0
19781919,52.49887,13.43762,Entire home/apt,2017.0,2025.0
19794276,52.53651,13.48261,Entire home/apt,2017.0,2025.0
19796068,52.46831,13.44286,Entire home/apt,2017.0,2017.0
19797607,52.47329,13.42336,Entire home/apt,2017.0,2023.0
19803075,52.48736,13.39501,Private room,2017.0,2020.0
19806978,52.48389,13.44584,Private room,2018.0,2018.0
19819023,52.54541,13.41139,Entire home/apt,2017.0,2024.0
19825141,52.49494,13.43046,Private room,2017.0,2020.0
19833508,52.45956,13.4776,Entire home/apt,2017.0,2018.0
19834750,52.482184181494915,13.423207915559024,Entire home/apt,2025.0,2025.0
19836753,52.48139,13.43567,Entire home/apt,2017.0,2017.0
19840403,52.48451,13.44383,Private room,2017.0,2017.0
19868563,52.53400216122173,13.39779688242291,Private room,2018.0,2018.0
19872236,52.51501,13.45824,Entire home/apt,2017.0,2017.0
19874179,52.45116,13.47721,Entire home/apt,2022.0,2024.0
19885029,52.54862,13.45904,Entire home/apt,2017.0,2023.0
19886531,52.5514,13.41305,Entire home/apt,2017.0,2017.0
19895860,52.4958,13.35919,Private room,2017.0,2019.0
19898362,52.50366,13.4173,Entire home/apt,2017.0,2017.0
19899369,52.56741,13.38573,Private room,2017.0,2020.0
19900163,52.49629,13.4991,Private room,2019.0,2019.0
19901800,52.49468,13.41708,Entire home/apt,2021.0,2024.0
19908189,52.51653,13.44398,Private room,2017.0,2023.0
19916998,52.51817,13.44526,Private room,2017.0,2021.0
19917195,52.51645,13.44598,Private room,2018.0,2022.0
19917378,52.51655,13.44367,Private room,2017.0,2023.0
19926713,52.47,13.45539,Private room,2017.0,2018.0
19940183,52.47385,13.42328,Private room,2017.0,2017.0
19944086,52.49205997394601,13.382730893254095,Entire home/apt,2024.0,2025.0
19944322,52.54479,13.45326,Entire home/apt,2017.0,2019.0
19944626,52.5314,13.38219,Entire home/apt,2017.0,2025.0
19944833,52.47859,13.44026,Private room,2017.0,2019.0
19945640,52.53866,13.40097,Entire home/apt,2017.0,2017.0
19945991,52.55681,13.37386,Private room,2017.0,2019.0
19957120,52.4922,13.4152,Entire home/apt,2017.0,2025.0
19961235,52.52267,13.39935,Entire home/apt,2017.0,2022.0
19964747,52.55002,13.43437,Private room,2017.0,2024.0
19973184,52.47087,13.42896,Entire home/apt,2017.0,2025.0
19976281,52.537189,13.39626,Entire home/apt,2017.0,2025.0
19978514,52.46801,13.43683,Entire home/apt,2017.0,2017.0
19989316,52.5351,13.43518,Entire home/apt,2017.0,2017.0
19989476,52.51285,13.2954,Entire home/apt,2017.0,2025.0
19991029,52.54839,13.42618,Entire home/apt,2017.0,2020.0
20004327,52.51428,13.31793,Entire home/apt,2017.0,2023.0
20010042,52.53164,13.42317,Entire home/apt,2017.0,2025.0
20010939,52.51629,13.47352,Entire home/apt,2017.0,2025.0
20013176,52.45194,13.51668,Private room,2017.0,2017.0
20020532,52.51017,13.46349,Private room,2017.0,2023.0
20044854,52.44908,13.37915,Private room,2017.0,2017.0
20045393,52.52749,13.4486,Entire home/apt,2017.0,2021.0
20048414,52.53313,13.40598,Private room,2017.0,2018.0
20050793,52.49598,13.43396,Private room,2017.0,2017.0
20053090,52.51484,13.46951,Private room,2017.0,2017.0
20069680,52.50106,13.42458,Private room,2017.0,2025.0
20071024,52.4975,13.42214,Entire home/apt,2017.0,2025.0
20080687,52.54468013361733,13.201966385727893,Private room,2017.0,2025.0
20085601,52.51833,13.41159,Entire home/apt,2017.0,2019.0
20087026,52.57524,13.31411,Private room,2017.0,2020.0
20087411,52.49867,13.46554,Private room,2017.0,2017.0
20091533,52.53416,13.4056,Private room,2017.0,2018.0
20109066,52.5392,13.45652,Entire home/apt,2022.0,2025.0
20109071,52.4229953,13.6926588,Entire home/apt,2022.0,2023.0
20119053,52.54964649999999,13.3474358,Entire home/apt,2017.0,2025.0
20123845,52.42857,13.19505,Entire home/apt,2017.0,2019.0
20132686,52.50833,13.461,Entire home/apt,2018.0,2024.0
20133018,52.54914,13.34691,Entire home/apt,2017.0,2019.0
20137896,52.50405,13.48097,Private room,2017.0,2019.0
20138119,52.507101278359045,13.414742523612835,Entire home/apt,2017.0,2025.0
20140458,52.53356,13.34006,Entire home/apt,2017.0,2025.0
20141174,52.53366,13.3792,Private room,2018.0,2025.0
20157960,52.53295,13.37859,Entire home/apt,2017.0,2025.0
20158043,52.51496,13.45726,Entire home/apt,2017.0,2019.0
20162792,52.50451,13.32592,Entire home/apt,2017.0,2025.0
20163608,52.4971,13.43505,Entire home/apt,2017.0,2025.0
20166135,52.51016,13.28991,Private room,2021.0,2025.0
20166459,52.58087,13.30206,Private room,2017.0,2025.0
20168268,52.49477,13.43139,Private room,2017.0,2018.0
20171185,52.47117,13.4395,Entire home/apt,2017.0,2025.0
20176677,52.51854,13.46313,Private room,2017.0,2017.0
20180349,52.49237,13.394,Private room,2017.0,2017.0
20184886,52.55377,13.41691,Private room,2017.0,2017.0
20185864,52.48794,13.29613,Entire home/apt,2017.0,2025.0
20189998,52.56856,13.39621,Entire home/apt,2017.0,2025.0
20199956,52.51624,13.45998,Private room,2017.0,2017.0
20200322,52.48987,13.35815,Entire home/apt,2017.0,2025.0
20202931,52.51884,13.28705,Entire home/apt,2017.0,2020.0
20205566,52.42887,13.49283,Entire home/apt,2017.0,2025.0
20205689,52.52903,13.41308,Entire home/apt,2017.0,2025.0
20206299,52.52392,13.3345,Entire home/apt,2017.0,2017.0
20222167,52.52567,13.33332,Private room,2017.0,2017.0
20223263,52.49615,13.27973,Entire home/apt,2017.0,2021.0
20223853,52.52564,13.33043,Entire home/apt,2017.0,2021.0
20227733,52.38866,13.42217,Entire home/apt,2017.0,2025.0
20231669,52.55658,13.34858,Private room,2017.0,2018.0
20239170,52.49731,13.43847,Private room,2017.0,2020.0
20240320,52.50109,13.43744,Private room,2017.0,2025.0
20240417,52.48058,13.42139,Entire home/apt,2017.0,2017.0
20247909,52.45028,13.25763,Private room,2017.0,2025.0
20254700,52.49823,13.4462,Entire home/apt,2017.0,2018.0
20272451,52.51589,13.46858,Private room,2017.0,2017.0
20276205,52.5117,13.27823,Entire home/apt,2017.0,2023.0
20277327,52.55673,13.38243,Entire home/apt,2017.0,2019.0
20278220,52.50252,13.34483,Private room,2023.0,2024.0
20278949,52.52662,13.40707,Private room,2017.0,2018.0
20279988,52.42950081385182,13.218885090158595,Entire home/apt,2024.0,2024.0
20281627,52.5094,13.40522,Entire home/apt,2017.0,2019.0
20282379,52.49593,13.42293,Entire home/apt,2017.0,2025.0
20282383,52.4874,13.43307,Private room,2017.0,2019.0
20290881,52.54966,13.36863,Private room,2017.0,2017.0
20311745,52.52328,13.38539,Private room,2019.0,2019.0
20311888,52.52425,13.44576,Private room,2017.0,2017.0
20319641,52.48345,13.3637,Private room,2017.0,2017.0
20323970,52.50029,13.3566,Private room,2017.0,2017.0
20328374,52.54247,13.37418,Private room,2017.0,2019.0
20359070,52.52873410796756,13.433160552652362,Entire home/apt,2023.0,2025.0
20368223,52.47579,13.37459,Private room,2020.0,2025.0
20369170,52.50993,13.2787,Entire home/apt,2017.0,2020.0
20376835,52.51621,13.47238,Entire home/apt,2017.0,2018.0
20378421,52.49185,13.40431,Private room,2017.0,2025.0
20381792,52.49228,13.4337,Entire home/apt,2017.0,2023.0
20392650,52.51281344691692,13.412647339304389,Entire home/apt,2024.0,2025.0
20399206,52.47194,13.44501,Entire home/apt,2017.0,2017.0
20399282,52.47426,13.42097,Entire home/apt,2017.0,2025.0
20402136,52.50802,13.45886,Entire home/apt,2017.0,2018.0
20407857,52.48182,13.38154,Private room,2018.0,2019.0
20408367,52.49168,13.41046,Private room,2017.0,2018.0
20408758,52.48041,13.34782,Private room,2017.0,2017.0
20414946,52.55116,13.35818,Private room,2017.0,2017.0
20415517,52.53099,13.42018,Entire home/apt,2017.0,2024.0
20447608,52.49615,13.38385,Private room,2017.0,2025.0
20448471,52.55144,13.34198,Entire home/apt,2017.0,2019.0
20474862,52.5094,13.62155,Entire home/apt,2017.0,2025.0
20487438,52.46492,13.4425,Entire home/apt,2017.0,2022.0
20494258,52.49084,13.35784,Entire home/apt,2017.0,2018.0
20494881,52.54473,13.49053,Entire home/apt,2017.0,2021.0
20495010,52.53263,13.32926,Entire home/apt,2017.0,2018.0
20508157,52.51462,13.45473,Entire home/apt,2017.0,2020.0
20520109,52.529,13.32602,Private room,2017.0,2019.0
20522634,52.48271,13.43905,Entire home/apt,2017.0,2018.0
20561833,52.51756,13.41168,Entire home/apt,2017.0,2025.0
20562069,52.48229,13.43605,Private room,2017.0,2019.0
20570323,52.49176,13.42631,Entire home/apt,2017.0,2017.0
20578448,52.54313,13.3688,Private room,2017.0,2017.0
20594395,52.51495,13.45809,Entire home/apt,2017.0,2017.0
20597762,52.52116,13.4657,Entire home/apt,2017.0,2024.0
20599550,52.52739,13.39254,Entire home/apt,2024.0,2025.0
20602701,52.51102,13.45143,Private room,2019.0,2024.0
20611416,52.52068,13.43153,Entire home/apt,2017.0,2018.0
20614172,52.55548,13.34694,Private room,2017.0,2018.0
20614357,52.50104,13.31796,Private room,2018.0,2023.0
20614381,52.47727,13.4237,Private room,2017.0,2022.0
20614619,52.51,13.45159,Private room,2017.0,2021.0
20614794,52.50056,13.31792,Private room,2018.0,2023.0
20615729,52.5013,13.31867,Private room,2018.0,2025.0
20615975,52.47939,13.32769,Private room,2017.0,2017.0
20616653,52.5389,13.40812,Private room,2017.0,2020.0
20617100,52.56884,13.36806,Private room,2017.0,2018.0
20621361,52.49957,13.43045,Private room,2017.0,2017.0
20632571,52.49742,13.34932,Entire home/apt,2017.0,2025.0
20643831,52.4112,13.25338,Private room,2017.0,2025.0
20646297,52.47048,13.34005,Entire home/apt,2017.0,2018.0
20646344,52.48948,13.39272,Private room,2018.0,2018.0
20647264,52.51775,13.27841,Private room,2018.0,2024.0
20660494,52.49057,13.39671,Entire home/apt,2017.0,2025.0
20668903,52.49742,13.34932,Entire home/apt,2017.0,2024.0
20669798,52.53637,13.39588,Private room,2017.0,2018.0
20671210,52.51811,13.52535,Entire home/apt,2018.0,2025.0
20672414,52.49236,13.39452,Private room,2018.0,2025.0
20676751,52.51896,13.44528,Private room,2017.0,2017.0
20677922,52.46945,13.42928,Private room,2017.0,2017.0
20692411,52.47816,13.34965,Entire home/apt,2017.0,2017.0
20703651,52.46637,13.49215,Private room,2017.0,2019.0
20709410,52.49362,13.39299,Entire home/apt,2017.0,2017.0
20711836,52.5734,13.55712,Entire home/apt,2017.0,2025.0
20716366,52.53038,13.33761,Private room,2017.0,2017.0
20738609,52.48917,13.38509,Entire home/apt,2018.0,2025.0
20739547,52.536243523044384,13.378738907326616,Entire home/apt,2017.0,2025.0
20740288,52.50415,13.47838,Private room,2017.0,2025.0
20745478,52.51527,13.45642,Private room,2017.0,2025.0
20752021,52.53146,13.34057,Entire home/apt,2017.0,2023.0
20752987,52.51527,13.45642,Private room,2017.0,2025.0
20756271,52.51011,13.44735,Private room,2017.0,2017.0
20758275,52.48607,13.44504,Private room,2017.0,2025.0
20760928,52.48892,13.37784,Private room,2017.0,2018.0
20765926,52.54647,13.43093,Private room,2017.0,2017.0
20766369,52.50504,13.34674,Entire home/apt,2019.0,2023.0
20767601,52.5074,13.46591,Private room,2017.0,2018.0
20776380,52.53983,13.41913,Entire home/apt,2018.0,2024.0
20776718,52.53505,13.42999,Entire home/apt,2017.0,2017.0
20789198,52.51392,13.26486,Private room,2018.0,2023.0
20794112,52.467525,13.311246,Private room,2017.0,2024.0
20797480,52.50822,13.45308,Entire home/apt,2019.0,2020.0
20798454,52.47874,13.42482,Entire home/apt,2017.0,2025.0
20810774,52.48632,13.43201,Entire home/apt,2017.0,2025.0
20816052,52.50661,13.46915,Private room,2017.0,2019.0
20829198,52.50986,13.40425,Entire home/apt,2018.0,2024.0
20833362,52.47772,13.43949,Private room,2017.0,2017.0
20842113,52.4938,13.44027,Private room,2018.0,2018.0
20842315,52.49108,13.3841,Entire home/apt,2017.0,2020.0
20847035,52.49822,13.41059,Private room,2017.0,2017.0
20867241,52.51429,13.46463,Private room,2017.0,2019.0
20867517,52.49842,13.46378,Entire home/apt,2017.0,2021.0
20878537,52.50561,13.47631,Entire home/apt,2017.0,2017.0
20881101,52.53349,13.35195,Entire home/apt,2017.0,2025.0
20890869,52.53349,13.35195,Entire home/apt,2017.0,2025.0
20908112,52.50869,13.45654,Private room,2017.0,2025.0
20910462,52.52782,13.35088,Entire home/apt,2017.0,2025.0
20911523,52.51046,13.46011,Entire home/apt,2018.0,2022.0
20912005,52.54855,13.34846,Private room,2017.0,2018.0
20929193,52.47268,13.4511,Private room,2018.0,2018.0
20939397,52.53349,13.35195,Entire home/apt,2017.0,2025.0
20942536,52.53349,13.35195,Entire home/apt,2017.0,2025.0
20943832,52.5324,13.3796,Entire home/apt,2017.0,2025.0
20946215,52.46897,13.4323,Private room,2017.0,2018.0
20952026,52.46025,13.40392,Private room,2017.0,2017.0
20957857,52.5316,13.37991,Entire home/apt,2017.0,2018.0
20965750,52.53334,13.35138,Entire home/apt,2019.0,2025.0
20967430,52.49671,13.30799,Private room,2017.0,2024.0
20975388,52.53733,13.3766,Entire home/apt,2017.0,2023.0
20985806,52.51161,13.46221,Entire home/apt,2017.0,2025.0
20990489,52.50008,13.42102,Private room,2017.0,2019.0
20991220,52.52208,13.43403,Private room,2017.0,2018.0
21005988,52.53928,13.39874,Entire home/apt,2017.0,2017.0
21006845,52.48006,13.42246,Private room,2017.0,2017.0
21009437,52.53574,13.42792,Entire home/apt,2018.0,2023.0
21018456,52.52983,13.44453,Hotel room,2017.0,2025.0
21020655,52.43177,13.69193,Entire home/apt,2018.0,2019.0
21038831,52.52431,13.40961,Entire home/apt,2017.0,2020.0
21061308,52.53349,13.35195,Entire home/apt,2017.0,2025.0
21072638,52.49246,13.42462,Private room,2017.0,2025.0
21074683,52.49225345524236,13.390195743925473,Entire home/apt,2017.0,2025.0
21075047,52.51203,13.45969,Entire home/apt,2018.0,2025.0
21075607,52.49959,13.4083,Private room,2017.0,2025.0
21079014,52.49808,13.32365,Entire home/apt,2017.0,2018.0
21089349,52.528953552246094,13.341082572937012,Entire home/apt,2018.0,2025.0
21092563,52.55608,13.41695,Entire home/apt,2017.0,2017.0
21105300,52.48054,13.44407,Private room,2017.0,2017.0
21105467,52.49099,13.39741,Private room,2017.0,2017.0
21107311,52.46954,13.43276,Entire home/apt,2017.0,2019.0
21107552,52.49894,13.44156,Private room,2017.0,2025.0
21118760,52.50075,13.46041,Entire home/apt,2017.0,2019.0
21119563,52.48737,13.35198,Private room,2017.0,2022.0
21122084,52.54776,13.41757,Private room,2017.0,2017.0
21129922,52.47646,13.45275,Private room,2017.0,2017.0
21135982,52.55079,13.45944,Private room,2017.0,2019.0
21138745,52.5036,13.3457,Private room,2017.0,2018.0
21144414,52.48234881443327,13.361650661212268,Private room,2017.0,2025.0
21145266,52.50268,13.4579,Private room,2017.0,2017.0
21162110,52.52009079959922,13.427658469827351,Entire home/apt,2017.0,2025.0
21194616,52.51538,13.16667,Private room,2017.0,2025.0
21196637,52.54635,13.41897,Entire home/apt,2017.0,2020.0
21198159,52.47319,13.37802,Private room,2018.0,2025.0
21207141,52.54293,13.48979,Entire home/apt,2019.0,2019.0
21208048,52.54168,13.41805,Private room,2017.0,2018.0
21210458,52.48774,13.42996,Private room,2017.0,2020.0
21214761,52.55634,13.37685,Private room,2018.0,2018.0
21215223,52.52275,13.44799,Private room,2017.0,2018.0
21216352,52.47415,13.43103,Private room,2017.0,2023.0
21222071,52.63284,13.27773,Private room,2019.0,2025.0
21222373,52.52946,13.41456,Entire home/apt,2018.0,2024.0
21237781,52.48722,13.36242,Entire home/apt,2017.0,2025.0
21249036,52.47824,13.43939,Private room,2017.0,2018.0
21249880,52.5698,13.39763,Entire home/apt,2017.0,2025.0
21252091,52.51258,13.47053,Entire home/apt,2017.0,2025.0
21252188,52.48905,13.33565,Entire home/apt,2017.0,2025.0
21258138,52.50661,13.34798,Entire home/apt,2017.0,2017.0
21259057,52.51093,13.4607,Entire home/apt,2017.0,2025.0
21262620,52.52773,13.38856,Entire home/apt,2017.0,2018.0
21270313,52.46852,13.44537,Private room,2018.0,2020.0
21271930,52.50584,13.4778,Entire home/apt,2018.0,2020.0
21276630,52.49751,13.33721,Entire home/apt,2017.0,2025.0
21278809,52.55241,13.41557,Entire home/apt,2017.0,2025.0
21285425,52.48502,13.3735,Private room,2017.0,2017.0
21291976,52.52966,13.44308,Hotel room,2018.0,2025.0
21293501,52.53333,13.42292,Entire home/apt,2018.0,2021.0
21299245,52.49026,13.42591,Entire home/apt,2018.0,2025.0
21302773,52.50404,13.44199,Entire home/apt,2017.0,2021.0
21303913,52.48468,13.46508,Entire home/apt,2017.0,2020.0
21316656,52.46457,13.31304,Entire home/apt,2017.0,2020.0
21352999,52.49198,13.41402,Private room,2017.0,2018.0
21353684,52.4354,13.52573,Entire home/apt,2018.0,2018.0
21363878,52.53332,13.42025,Private room,2017.0,2025.0
21373851,52.51314,13.45426,Private room,2018.0,2018.0
21375744,52.51598,13.454,Entire home/apt,2017.0,2025.0
21375953,52.4938,13.38329,Entire home/apt,2017.0,2025.0
21377551,52.49848,13.46366,Entire home/apt,2017.0,2017.0
21379756,52.49957,13.46091,Private room,2017.0,2017.0
21380638,52.50345,13.503,Entire home/apt,2018.0,2018.0
21380845,52.53936,13.40466,Entire home/apt,2017.0,2022.0
21386363,52.48227,13.42426,Private room,2017.0,2017.0
21405841,52.4432,13.7059,Entire home/apt,2018.0,2025.0
21410147,52.55308,13.34495,Private room,2017.0,2018.0
21417127,52.49056,13.4213,Private room,2017.0,2025.0
21430122,52.48931,13.3756,Entire home/apt,2017.0,2021.0
21431134,52.511,13.28853,Entire home/apt,2017.0,2025.0
21431554,52.511,13.28853,Entire home/apt,2017.0,2025.0
21431770,52.50148,13.30005,Entire home/apt,2017.0,2025.0
21443258,52.52229,13.34316,Entire home/apt,2018.0,2025.0
21448699,52.51578,13.16603,Private room,2018.0,2025.0
21453122,52.56793,13.34781,Private room,2019.0,2025.0
21453526,52.47161,13.44504,Entire home/apt,2017.0,2025.0
21456676,52.50974,13.39119,Entire home/apt,2017.0,2025.0
21458398,52.50974,13.39119,Entire home/apt,2018.0,2025.0
