id,latitude,longitude,room_type,first_year,last_year
794322,52.368637074100214,4.899095646157325,Private room,2013.0,2025.0
796683,52.36087,4.87017,Entire home/apt,2015.0,2019.0
800723,52.36884,4.86127,Entire home/apt,2013.0,2020.0
801544,52.35205,4.90267,Entire home/apt,2013.0,2025.0
802052,52.36476,4.90925,Private room,2012.0,2025.0
805330,52.34725,4.89341,Entire home/apt,2013.0,2025.0
816940,52.35323,4.85421,Entire home/apt,2013.0,2025.0
817716,52.37216,4.87172,Entire home/apt,2013.0,2023.0
818881,52.36123,4.89619,Entire home/apt,2013.0,2025.0
829306,52.36905,4.86251,Entire home/apt,2014.0,2024.0
834233,52.37272,4.90418,Private room,2013.0,2025.0
835627,52.36899,4.91607,Entire home/apt,2013.0,2025.0
839610,52.35309,4.87353,Entire home/apt,2015.0,2025.0
840346,52.35332,4.88739,Entire home/apt,2013.0,2024.0
847093,52.3607,4.85991,Entire home/apt,2013.0,2025.0
851044,52.33875,4.84852,Entire home/apt,2013.0,2025.0
853645,52.35327,4.88703,Entire home/apt,2013.0,2018.0
862411,52.38139,4.88541,Entire home/apt,2013.0,2023.0
865328,52.35584,4.87401,Private room,2016.0,2025.0
868418,52.41197649999999,4.9079143,Private room,2013.0,2025.0
874057,52.3719,4.86534,Entire home/apt,2013.0,2019.0
874076,52.361362,4.890488,Private room,2016.0,2025.0
877702,52.36136245727539,4.890488147735596,Private room,2013.0,2025.0
879986,52.3418,4.91066,Private room,2013.0,2025.0
884329,52.343079,4.788886,Private room,2013.0,2025.0
890288,52.35658,4.85359,Entire home/apt,2013.0,2025.0
895684,52.37342,4.8693,Entire home/apt,2013.0,2025.0
901789,52.36997595854369,4.856519718051397,Entire home/apt,2013.0,2025.0
906446,52.33229,4.87431,Private room,2013.0,2025.0
916096,52.379,4.87909,Entire home/apt,2013.0,2025.0
919131,52.35864,4.87632,Entire home/apt,2013.0,2025.0
922489,52.41197649999999,4.9079143,Private room,2013.0,2025.0
931270,52.34147,4.84983,Entire home/apt,2013.0,2025.0
933523,52.356197,4.991435,Private room,2014.0,2025.0
934060,52.4016,4.89785,Private room,2013.0,2025.0
937635,52.3624,4.86575,Entire home/apt,2013.0,2025.0
946142,52.37991,4.87414,Entire home/apt,2013.0,2025.0
947437,52.35595,4.79661,Private room,2013.0,2025.0
951483,52.35149,4.92265,Entire home/apt,2013.0,2025.0
954629,52.32019,4.95501,Private room,2015.0,2025.0
954633,52.32019,4.95501,Private room,2014.0,2025.0
957396,52.36084550323894,4.980601130578248,Entire home/apt,2014.0,2024.0
963328,52.36561,4.88492,Private room,2013.0,2025.0
964986,52.35531,4.90333,Entire home/apt,2013.0,2024.0
969862,52.34122,4.84977,Private room,2013.0,2025.0
978852,52.37225,4.86262,Private room,2013.0,2024.0
989222,52.35082,4.8877,Entire home/apt,2013.0,2023.0
995087,52.381615,4.877059,Private room,2014.0,2025.0
998822,52.3643,4.89533,Entire home/apt,2014.0,2024.0
1005026,52.37367,4.87394,Entire home/apt,2013.0,2025.0
1005695,52.35781,4.91027,Entire home/apt,2013.0,2017.0
1008006,52.37998,4.86959,Private room,2015.0,2025.0
1008223,52.36369,4.83861,Private room,2013.0,2024.0
1018639,52.36181,4.88783,Private room,2013.0,2019.0
1018703,52.35099,4.886627,Private room,2014.0,2025.0
1020477,52.37811,4.89196,Entire home/apt,2013.0,2025.0
1021538,52.35166,4.83893,Entire home/apt,2016.0,2024.0
1025482,52.38355,4.90951,Private room,2013.0,2025.0
1037485,52.36926,4.86997,Entire home/apt,2013.0,2019.0
1038120,52.38793182373047,4.884929180145264,Entire home/apt,2013.0,2024.0
1041309,52.3543,4.88103,Entire home/apt,2013.0,2022.0
