id,latitude,longitude,room_type,first_year,last_year
3054999,48.87016,2.3608,Entire home/apt,2019.0,2020.0
3128707,48.88888,2.32585,Entire home/apt,2015.0,2025.0
3130058,48.8494,2.37972,Entire home/apt,2015.0,2015.0
3191602,48.87846,2.29594,Entire home/apt,2015.0,2021.0
3192775,48.88724,2.34509,Entire home/apt,2015.0,2025.0
3197764,48.83852,2.31543,Entire home/apt,2015.0,2018.0
3058901,48.87653,2.40258,Entire home/apt,2015.0,2025.0
3065238,48.86104,2.36068,Entire home/apt,2015.0,2015.0
3131310,48.86788,2.35934,Entire home/apt,2015.0,2016.0
3134752,48.87781,2.3784,Entire home/apt,2016.0,2022.0
3134880,48.89344,2.35795,Entire home/apt,2015.0,2018.0
3077186,48.83312,2.32269,Entire home/apt,2024.0,2025.0
3136065,48.88289,2.31772,Entire home/apt,2018.0,2019.0
3144369,48.84082,2.29614,Private room,2015.0,2025.0
3082667,48.88559,2.3103,Entire home/apt,2015.0,2025.0
3086213,48.88142,2.34926,Entire home/apt,2015.0,2025.0
3109,48.83191,2.3187,Entire home/apt,2017.0,2025.0
3144568,48.88362,2.34587,Entire home/apt,2015.0,2025.0
3211567,48.88895,2.34428,Entire home/apt,2018.0,2025.0
3213172,48.87570969999999,2.3477828,Entire home/apt,2024.0,2025.0
3214185,48.85291,2.37973,Entire home/apt,2016.0,2016.0
3146445,48.84185,2.30244,Entire home/apt,2015.0,2025.0
3150740,48.86459,2.36347,Entire home/apt,2022.0,2024.0
3151174,48.87167,2.39326,Entire home/apt,2022.0,2025.0
11265,48.88494,2.33997,Entire home/apt,2016.0,2025.0
12452,48.86159,2.37952,Entire home/apt,2018.0,2025.0
16626,48.8522,2.34114,Private room,2016.0,2025.0
3215802,48.8511,2.38113,Entire home/apt,2015.0,2015.0
3221381,48.85089,2.39847,Entire home/apt,2015.0,2025.0
3221697,48.8288,2.31424,Entire home/apt,2015.0,2016.0
3160254,48.87492,2.34356,Entire home/apt,2016.0,2016.0
3160751,48.85556,2.33499,Entire home/apt,2015.0,2025.0
3164101,48.84592056274414,2.3894619941711426,Entire home/apt,2015.0,2025.0
3236070,48.86796,2.39157,Entire home/apt,2016.0,2023.0
113011,48.87252,2.39298,Entire home/apt,2015.0,2025.0
114543,48.8495,2.28936,Entire home/apt,2016.0,2025.0
115107,48.88474,2.36072,Entire home/apt,2024.0,2024.0
3237092,48.83224,2.31907,Entire home/apt,2018.0,2018.0
3239046,48.88605,2.34785,Entire home/apt,2015.0,2023.0
3243451,48.88653,2.35298,Entire home/apt,2015.0,2015.0
29386,48.82794375495768,2.3489524292177797,Entire home/apt,2025.0,2025.0
139074,48.87173,2.29071,Entire home/apt,2015.0,2025.0
3245443,48.87769,2.37566,Private room,2015.0,2025.0
3251915,48.88216781616211,2.3809010982513428,Entire home/apt,2024.0,2024.0
3252168,48.884517669677734,2.334939956665039,Entire home/apt,2017.0,2025.0
3252240,48.85257628834859,2.3294540959228813,Entire home/apt,2024.0,2025.0
162751,48.8554,2.37887,Entire home/apt,2015.0,2025.0
281420,48.88608,2.33352,Entire home/apt,2017.0,2017.0
168217,48.87996,2.39034,Entire home/apt,2016.0,2024.0
58569,48.87485,2.3507,Entire home/apt,2023.0,2023.0
310103,48.87373,2.37575,Entire home/apt,2017.0,2022.0
67925,48.84647,2.28579,Entire home/apt,2017.0,2025.0
318358,48.88221,2.36589,Entire home/apt,2016.0,2024.0
219447,48.86052,2.30764,Private room,2015.0,2015.0
332670,48.8671,2.38307,Entire home/apt,2020.0,2024.0
