id,latitude,longitude,room_type,first_year,last_year
1563402,41.40272,2.21174,Entire home/apt,2015.0,2025.0
1579898,41.41006,2.17691,Entire home/apt,2015.0,2025.0
1580396,41.4089,2.17505,Entire home/apt,2016.0,2025.0
1580437,41.41111,2.17684,Entire home/apt,2015.0,2025.0
1580624,41.40903,2.17657,Entire home/apt,2015.0,2025.0
1614109,41.39086,2.16288,Entire home/apt,2015.0,2024.0
1642382,41.37477,2.13285,Private room,2015.0,2025.0
1642736,41.38201,2.13785,Entire home/apt,2015.0,2025.0
1653208,41.40804,2.16438,Private room,2017.0,2017.0
1695711,41.39426,2.17114,Private room,2018.0,2025.0
1790446,41.397090911865234,2.200476884841919,Entire home/apt,2015.0,2025.0
1808891,41.3863,2.17423,Entire home/apt,2015.0,2025.0
1823712,41.39001,2.17592,Private room,2015.0,2025.0
1826858,41.38854,2.15979,Entire home/apt,2015.0,2025.0
1882669,41.39161,2.19438,Entire home/apt,2015.0,2025.0
1882976,41.38531,2.16942,Entire home/apt,2018.0,2018.0
1900055,41.40162,2.16979,Entire home/apt,2015.0,2025.0
1921353,41.38384,2.16383,Entire home/apt,2015.0,2025.0
1941857,41.38248,2.17187,Private room,2015.0,2024.0
1957157,41.3896,2.16191,Entire home/apt,2015.0,2025.0
1958839,41.393680572509766,2.1785480976104736,Entire home/apt,2019.0,2025.0
1986164,41.37581,2.14344,Entire home/apt,2017.0,2025.0
1987633,41.40179,2.1726,Entire home/apt,2015.0,2015.0
1999268,41.38486,2.17813,Entire home/apt,2015.0,2015.0
2003407,41.38466,2.1787,Entire home/apt,2025.0,2025.0
2059446,41.37657,2.16149,Entire home/apt,2015.0,2025.0
2099757,41.39281,2.16564,Entire home/apt,2016.0,2025.0
2111196,41.39727,2.17486,Entire home/apt,2015.0,2025.0
2120231,41.3868,2.17683,Private room,2024.0,2024.0
2170203,41.3726,2.15429,Entire home/apt,2016.0,2025.0
2219606,41.40296,2.17306,Private room,2019.0,2025.0
2227224,41.4040911,2.1998886,Private room,2025.0,2025.0
2237750,41.40855,2.16888,Entire home/apt,2015.0,2025.0
2245593,41.40764,2.17033,Entire home/apt,2015.0,2025.0
2255946,41.41207,2.15325,Private room,2019.0,2019.0
2307398,41.38467,2.18622,Private room,2017.0,2019.0
2327444,41.40487,2.15676,Entire home/apt,2017.0,2025.0
2342332,41.40582,2.17556,Entire home/apt,2016.0,2025.0
2379004,41.40062,2.17294,Entire home/apt,2022.0,2025.0
2386697,41.41003,2.14669,Private room,2025.0,2025.0
2412835,41.395,2.14928,Entire home/apt,2015.0,2025.0
2456837,41.40484,2.14139,Entire home/apt,2015.0,2025.0
2469747,41.37954,2.166,Entire home/apt,2016.0,2025.0
2556150,41.39943,2.16206,Private room,2025.0,2025.0
2568864,41.39346,2.17117,Private room,2018.0,2025.0
2592904,41.40128,2.1606,Private room,2016.0,2022.0
2614577,41.38277,2.16729,Entire home/apt,2023.0,2025.0
2626530,41.38076,2.16171,Entire home/apt,2015.0,2025.0
2643611,41.4055,2.19796,Entire home/apt,2016.0,2025.0
2689106,41.41202,2.17711,Entire home/apt,2018.0,2025.0
2704481,41.38861,2.17907,Private room,2015.0,2022.0
2722884,41.39363,2.13202,Entire home/apt,2015.0,2025.0
2726925,41.39439,2.15487,Entire home/apt,2024.0,2025.0
2807247,41.40277,2.13268,Entire home/apt,2015.0,2025.0
2868278,41.37226,2.1664,Private room,2018.0,2019.0
2884805,41.37172,2.14623,Entire home/apt,2015.0,2024.0
2885126,41.37984,2.16521,Entire home/apt,2015.0,2025.0
