name,latitude,longitude,room_type,price
Rustig appartement met balkon in Amsterdam Centrum,52.359861776673945,4.905829124509824,Entire home/apt,468.0
Stylish apartment near Vondelpark,52.35067,4.84441,Entire home/apt,276.0
Top-appartement,52.38407,4.84093,Entire home/apt,307.0
Sunny spacious home filled with art,52.37017,4.86125,Entire home/apt,
Family house with garden in centre,52.36362,4.87453,Entire home/apt,
Cosiness on Joy street *cat lovers*,52.35663,4.91654,Entire home/apt,
Private basement studio in the Jordaan area,52.38107,4.88629,Private room,151.0
Maria Centre  Apartement in a quiet location,52.35937,4.89266,Entire home/apt,194.0
Amsterdam Elegance: A 5-Star luxury retreat,52.36399921075558,4.864734741548368,Entire home/apt,
New renovated spacious and light house city centre,52.36504,4.90637,Entire home/apt,156.0
"Private studio, luxurious bath | Centre & Canals",52.36634827069175,4.878702357739416,Private room,183.0
Eccentric 120m2 house in the Heart of the PIJP,52.35418,4.89798,Entire home/apt,
Luxurious apartment in Amsterdam,52.36544,4.92655,Entire home/apt,284.0
Lovely apartment Close to the Vondelpark | 2P,52.35339,4.84904,Entire home/apt,
Student Haven: Long-Term Retreat for Scholars,52.30824,4.98137,Entire home/apt,206.0
Apartment near city centre,52.35537,4.9362,Entire home/apt,
The Mansion,52.36444091796875,4.880577087402344,Entire home/apt,841.0
Marnix360Apartments Classic,52.36594772338867,4.879508972167969,Entire home/apt,
Marnix360Apartments Design,52.36608505249024,4.87962007522583,Entire home/apt,269.0
Marnix360Apartments Modern,52.36600112915039,4.87976598739624,Entire home/apt,255.0
Marnix360Apartments Top,52.36608505249024,4.87962007522583,Entire home/apt,314.0
"Heerlijke buurt, naast fijn park!",52.38416,4.87143,Entire home/apt,98.0
Room For 4  in Amsterdam Noord. SAIL 2025!,52.41826,4.90073,Entire home/apt,130.0
Spacious two-floor rooftop family appartment,52.36989,4.84952,Entire home/apt,
"Luxe studio, private entree, 3 km/12 min. from CS",52.40074,4.92086,Entire home/apt,
Apartment in historic center of Amsterdam,52.36251,4.89119,Entire home/apt,
Friendly house in a green area,52.39205,4.94383,Entire home/apt,251.0
PARK SUITE private place in beautiful location,52.34991,4.94026,Private room,81.0
Stylish & spacious apartment in the centre,52.36261,4.91125,Entire home/apt,
Brand new hotel chique apartment!,52.35442,4.93148,Entire home/apt,243.0
Family appartment with big garden,52.36829,4.86252,Entire home/apt,
Beautiful apartment in de Pijp!,52.35481,4.88744,Entire home/apt,
"Studio @30m from Vondelpark, in a quiet street.",52.36026815372782,4.877005925698945,Entire home/apt,137.0
"Unique house with lush garden, close to center",52.37094,4.86425,Entire home/apt,
Spacious & light corner apartment near Vondelpark,52.36077,4.85359,Entire home/apt,150.0
"Idyllic, peaceful house + garden in trendy area!",52.41339,4.89372,Entire home/apt,
Stylish comfort w/view Jordaan ideal location,52.38254,4.88335,Entire home/apt,275.0
"Beautiful familyhouse near Jordaan, with garden!",52.37693,4.85679,Entire home/apt,332.0
Amazing apartment in the Jordaan (city center),52.37994,4.8856,Entire home/apt,250.0
"Beautiful, cozy apartment next to the Vondelpark",52.3587,4.8601,Entire home/apt,
Bright apartment in city centre,52.37824,4.88181,Entire home/apt,
"Ensuite bathroom, great location",52.36306,4.9083,Private room,
Modern & bright design appartement,52.37916,4.83898,Entire home/apt,
Great place near Westerpark/Jordaan,52.37824,4.87087,Entire home/apt,
Spacious and quiet apartment near city center,52.37027,4.85532,Entire home/apt,
Private room at the  KNSM island Amsterdam,52.377174377441406,4.94814395904541,Private room,
Nice room in quiet and green location,52.40662,4.92246,Private room,101.0
Twin Bed in private room in center of Amsterdam!,52.38741,4.88208,Private room,70.0
Quiet canal apartment for seniors,52.37043,4.90953,Entire home/apt,
Home with garden for family (with kids),52.4069,4.93517,Entire home/apt,
Boogaard's Deluxe room (Center of old city),52.37103,4.89583,Private room,142.0
Cosy central appartement,52.36366,4.8751,Entire home/apt,238.0
Francesco's house,52.37788,4.8029,Private room,70.0
Spacious apartment with a view over Amsterdam,52.3424,4.8686,Entire home/apt,
Boathouse in the heart of Amsterdam!,52.36932,4.882543,Private room,189.0
Marvelous ideally located 8-room appartment,52.34108,4.89566,Entire home/apt,
Charming family townhouse with big garden,52.37252,4.85834,Entire home/apt,285.0
Comfortabel appartement met heerlijk bed.,52.34654,4.86533,Entire home/apt,
Sunny family home 10 minutes from citycentre,52.39487,4.93111,Entire home/apt,
Cool & Cosy with Roof Top in Trendy Neighbourhood,52.35678,4.92396,Entire home/apt,
Amstel Joy,52.35015,4.9135,Private room,
"Nice apartment with canal view,  nearby Vondelpark",52.35211,4.85381,Entire home/apt,114.0
Boogaard’s comfort room (center of old city),52.37304,4.89355,Private room,110.0
Bright and beautiful family home,52.3918,4.87313,Entire home/apt,289.0
Cosy family house in a quiet neigbourhood.,52.35323,4.93898,Entire home/apt,
NEW 210m family home with big garden in CityCentre,52.38531855741376,4.881878970765523,Entire home/apt,558.0
Charming house with garden- great for families,52.3652,4.9413,Entire home/apt,252.0
Charming apartment with garden near Vondelpark,52.35422,4.84966,Entire home/apt,
"Stylish house-boat, perfectly located",52.37238,4.87376,Entire home/apt,229.0
"Stunning, big and comfortable house",52.34305,4.94936,Entire home/apt,231.0
Cozy place in central Jordaan area,52.38012,4.88156,Entire home/apt,
Modern houseboat on broad canal - very central,52.37288,4.90648,Entire home/apt,263.0
Sabine and Walter Euler apartment,52.36861,4.88607,Entire home/apt,225.0
Spacious apartment with sunny roof terrace,52.36904,4.85818,Entire home/apt,
Private 2-bedroom apartment near Artis Zoo,52.36607859999999,4.9095711,Private room,386.0
"Appartment with garden, 5 min from Vondelpark",52.34809,4.84857,Entire home/apt,252.0
Spacious apartment with rooftop terrace!,52.37325,4.85107,Entire home/apt,
Spacious family-home on waterside near centre,52.37198,4.94569,Entire home/apt,
Authentic Amsterdam Basement,52.35837,4.85969,Private room,133.0
Self designed house in Amsterdam-North,52.39825,4.90592,Entire home/apt,
Luxurious Apartment w Rooftop Terrace.,52.38404846191406,4.873538970947266,Entire home/apt,
Big family house @ industrial wharf area Amsterdam,52.40716,4.90064,Entire home/apt,
Light groundfloor 3 bdrm app for peace-seekers,52.3532,4.93678,Entire home/apt,
Nice room,52.3346,4.87315,Private room,125.0
Stylish Design Apartment with Lush Green Garden,52.37098,4.85078,Entire home/apt,180.0
Cozy renovated apartment 3 min walk from Jordaan,52.3789,4.87492,Entire home/apt,
"Tiny palace, 2 floors, A'dam Westerpark-Jordaan",52.38371,4.8743,Entire home/apt,
"Beautiful, spacious 2 bed apt close to city center",52.3779,4.86199,Entire home/apt,242.0
Garden apartment. Private room. Old West Amsterdam,52.37178,4.85301,Private room,64.0
"Light apartment, sunny balcony, near Vondelpark",52.36278,4.8528,Entire home/apt,
"Close to Center, Jordaan, Park,  yet very quiet",52.38261,4.87531,Entire home/apt,
Perfect for family: with garden near museum square,52.35643,4.88806,Entire home/apt,
Rooftop apartment with a terrace in Amsterdam.,52.39023,4.92482,Private room,121.0
Light bedroom with private bathroom,52.36157,4.97639,Private room,107.0
Apartment with canal view near museum district,52.34789,4.89176,Entire home/apt,
Spacious family home with backyard.,52.35164,4.9113,Entire home/apt,
Spacious family friendly apartment near centre,52.38621,4.91678,Entire home/apt,
Stylish city apartment. Families only!,52.37468,4.94674,Entire home/apt,
Jordaan Penthouse Royal blue on top location,52.37643,4.88233,Entire home/apt,125.0
Cosy appartement in Oost,52.36083,4.91469,Entire home/apt,
Large double in beautiful house near Vondelpark,52.3549,4.86827,Private room,
Cosy studio @quiet area close to Centre & Amstel!,52.33867,4.92121,Entire home/apt,
Lady's only,52.36383512474805,4.883276451914405,Private room,81.0
Amsterdam Noord... the hip side of the city,52.40632,4.9304,Private room,
Stylish familyhome near Vondelpark & citycentre,52.36236,4.85382,Entire home/apt,334.0
Cosy apartment in de Pijp,52.3528,4.88847,Entire home/apt,
Luxury Townhouse with Canal View & Private Patio!,52.37154,4.87665,Entire home/apt,
Beautiful 75m2 house. Great for kids!15m to center,52.34119,4.89622,Entire home/apt,
PRACHTIG BOUTIQUE APPARTEMENT IN DE JORDAAN!,52.36843,4.87981,Entire home/apt,
Nice/cozy Appartment near RAI & de PIJP',52.34344100952149,4.905183792114258,Entire home/apt,
Houseboat in centre of Amsterdam,52.38524,4.89225,Entire home/apt,
Huis met tuin tegenover Amsterdamse Bos,52.32956,4.85825,Entire home/apt,225.0
BRIGHT & COMFORTABLE | EDGE OF THE CANAL DISTRICT!,52.36059,4.89973,Private room,
Designed family home in Amsterdam,52.3838,4.83647,Entire home/apt,217.0
"Light, spacious and modern apartment",52.36174,4.93661,Entire home/apt,
Spacious design apartment in De Pijp with garden!,52.35557,4.9016,Entire home/apt,
Family home W/2 BR in quiet part of the center,52.36202,4.89967,Entire home/apt,
Cozy apartment in the hip neighborhood De Baarsjes,52.36747,4.85643,Entire home/apt,
Light and cosy apartment with nice garden nearRAI,52.34457,4.90245,Entire home/apt,275.0
Spacious & Hip Split Level Home near Vondelpark,52.365,4.85835,Entire home/apt,
"Stylish, en-suite apartment near Jordaan",52.37981,4.87418,Entire home/apt,166.0
Your beautiful home in fancy Amsterdam-South,52.34557,4.8624,Entire home/apt,
A Stylish and light apartment near Vondelpark,52.36021,4.86372,Entire home/apt,
Private 2-4p studio and your own private entrance!,52.37755,4.85091,Private room,135.0
Modern home with private parking in Amsterdam East,52.35841,4.93438,Entire home/apt,
Family apartment 4 persons with garden,52.34986,4.85104,Entire home/apt,
Luxurious artist family home with garden,52.36662,4.88711,Entire home/apt,588.0
Cosy apartment in popular area next to Jordaan,52.38281,4.87503,Entire home/apt,
Penthouse Apartment on Canal,52.37855,4.88551,Entire home/apt,272.0
Nice appartment in traditional Amsterdam Zuid,52.3447,4.87048,Entire home/apt,
Spacious apartment with garden near city centre,52.3924,4.87812,Entire home/apt,
Amalia Residence,52.37948,4.87532,Entire home/apt,274.0
bfgbfss,52.38298,4.87758,Entire home/apt,
"Lovely, Cosy@Canal-City Centre!",52.35893,4.89561,Entire home/apt,
"Luxury Penthouse, parking in the Building",52.36131,4.79003,Entire home/apt,
Houseboat central fine location with great comfort,52.37427,4.87242,Entire home/apt,
Nice house and garden with all the basics and more,52.35893,4.92372,Entire home/apt,
"Private apartment near museums, RAI and Zuid WTC!",52.34734,4.87086,Private room,
Amsterdam North Loft,52.40451,4.91506,Private room,77.0
Comfortable room in a bright city view apartment,52.3508,4.84169,Private room,
Very spacious house with lovely garden,52.35732,4.9197,Entire home/apt,
Super cozy 'Tree House' next to Westerpark,52.39301,4.87294,Entire home/apt,175.0
Private loft in the Jordaan area,52.38106,4.88669,Private room,
"Lovely, sunny city centre apartment",52.36622,4.86612,Entire home/apt,
Lovely apartment  Amsterdam/Westerpark,52.3837,4.87297,Entire home/apt,259.0
"Stylish 4 floor villa, own entrance",52.34906,4.87094,Entire home/apt,
Bright  apartment in central & famous area,52.36907,4.94288,Entire home/apt,
"Spacious apartment in lively, hip Amsterdam East!",52.36111,4.93493,Entire home/apt,
Anne's Place,52.36114883422852,4.944812774658203,Entire home/apt,
Charming apartment in Amsterdam's canal house!,52.35452,4.9283,Entire home/apt,
185m2 riverside home + big terrace in center A'dam,52.36012,4.90536,Entire home/apt,
Sunny Apartment - East of Amsterdam,52.3678,4.94205,Entire home/apt,
A lovely appartment,52.34248968218088,4.924432923587344,Entire home/apt,
"house with garden, 10 min from centre",52.36877,4.85404,Entire home/apt,175.0
Spacious apt with sunny balcony,52.37113,4.86086,Entire home/apt,
"New build houseboat, near ""De Jordaan"" with garden",52.37906,4.86187,Entire home/apt,
Spacious family house with garden!,52.37128,4.86187,Entire home/apt,341.0
Gezellig appartement in de Watergraafsmeer,52.35228,4.92669,Entire home/apt,
Nice family home with garden!,52.3785,4.85893,Entire home/apt,
"Amazing Canal Penthouse, Stunning views",52.35765,4.90284,Entire home/apt,255.0
Warm & relaxed Boutique Room,52.35328,4.83378,Private room,
Historical Property overlooking Canal of Princes,52.3784,4.88686,Entire home/apt,
Comfy appartment with garden in populair East,52.3598,4.93642,Entire home/apt,
Spacious apartment at Westerpark,52.38147,4.85489,Entire home/apt,
Perfect Studio in Amsterdam Center!,52.38197,4.89003,Private room,130.0
Design Studio in Amsterdam Center!,52.38326,4.88873,Private room,124.0
Artistic apartment with 2 rooms - heart  Amsterdam,52.35458,4.9176,Entire home/apt,
Whole building for yourself with friends or family,52.39551,4.90906,Entire home/apt,346.0
GROUNDFLOOR apt/garden near Olympic Stadion/RAI,52.34516,4.86432,Entire home/apt,
"Colourfull, cozy, clean, spacious  place + garden.",52.39461,4.91771,Entire home/apt,137.0
Modern apartment near Vondelpark,52.36177,4.86586,Entire home/apt,210.0
Large Room ( 2 pers) 25 mins from centre Amsterdam,52.34679,4.80295,Private room,75.0
Sunlit apartment in the bustling Jordaan,52.37153,4.88022,Entire home/apt,
Family friendly flat,52.38011,4.85607,Entire home/apt,
Wake Up to the River– Peaceful Luxury in Amsterdam,52.35546,4.90394,Private room,120.0
"Room+ balcony, sunny roof terrace, BBQ& Whirlpool",52.362648,4.851774,Private room,75.0
Lovely and light apartment,52.38007,4.87164,Entire home/apt,300.0
Cozy design apartment in a great area,52.37196425969395,4.848382455630993,Entire home/apt,
2 BR Apt Central in the Jordaan with Balcony,52.37315,4.88271,Entire home/apt,501.0
Family home with 2 bedrooms and roof terrace,52.37416,4.94442,Entire home/apt,
Spacious town house with private parking,52.37337,4.945,Entire home/apt,
Fijn appartement in Amsterdam Oud-West,52.36636,4.86715,Entire home/apt,180.0
Cozy Amsterdam apartment - Last minute available,52.37977,4.85926,Entire home/apt,
Cosy luxury apartment Amsterdam West,52.37851,4.84993,Entire home/apt,
Stylish and central appartment nearby Vondel parc,52.36116,4.86508,Entire home/apt,
Private spacy studio close to RAI Amsterdam,52.34517,4.90242,Private room,146.0
Authentic Canal Apartment with a modern twist,52.36246,4.90842,Entire home/apt,
"Centrally located, spacious and modern apartment",52.36001,4.91272,Entire home/apt,
Vondelpark apartment 3 bdr with roofterrace,52.35982,4.86042,Entire home/apt,441.0
Light apartment with balcony near Vondelpark,52.36136,4.86495,Entire home/apt,
Canal House of a Stylist,52.38460515749177,4.887602329254155,Entire home/apt,
Comfortable & cozy apartment,52.37866,4.85368,Entire home/apt,
Spacious Family House @Vondelpark,52.3586,4.86061,Entire home/apt,400.0
Modern Studio in Central location,52.36891,4.92975,Entire home/apt,
Artist'sAtelier❤️Jordaan/Canals/CityCenter PRIVATE,52.36863,4.88051,Private room,
Petite city center loft apartment on Amstel river,52.36765,4.90041,Entire home/apt,250.0
Modern cozy 100m2 apartment,52.36803429438791,4.855722701490973,Entire home/apt,
Romantische kleine studio in Amsterdam centrum,52.3565,4.89848,Private room,200.0
Lovely house in West,52.36215,4.85533,Entire home/apt,
Cozy design Apartment 10 minutes from Center,52.375332,4.846978,Entire home/apt,
"Stunning canal view apartment, perfect location",52.35726,4.90105,Entire home/apt,309.0
Suite 2 Stay - studio Amsterdam Zen - Canal area,52.36026,4.895207,Private room,164.0
Houseboat Amsterdam City Centre,52.38954,4.8909,Entire home/apt,
"Spacious loft in Amsterdam de Pijp, two bedrooms",52.35696,4.8927,Entire home/apt,
Industrial loft  on edge Jordaan/Prinseneiland,52.38768,4.88455,Entire home/apt,
Tasteful apartment with terrace at the Vondelpark,52.3567,4.85713,Entire home/apt,
Studio apartment near Central Station with garden,52.38289,4.91074,Entire home/apt,
Luxury 2-BR apartment w. rooftop near city centre,52.36247,4.85367,Entire home/apt,277.0
Comfortable ground floor apt. next to the Jordaan,52.37767,4.87275,Entire home/apt,
"Complete studio apartment for two, Museum Quarter",52.3522,4.88401,Private room,
"""Serendipity"" 22m2 private space + bikes",52.36293,4.91493,Private room,108.0
Modern apartment in the heart of Amsterdam,52.37867,4.8857,Entire home/apt,
Lovely spacious City apartment near a great park,52.35636,4.91434,Entire home/apt,177.0
Modern Loft Apt with Rooftop Terrace near Center,52.35589,4.90957,Entire home/apt,
Light and Quiet apartment in Amsterdam city centre,52.37301,4.88198,Entire home/apt,
Modern Apartment 2 Bedroom 2 baths in De Pijp,52.35525,4.88934,Entire home/apt,966.0
Luxurious apartment Amsterdam South,52.34027,4.90464,Entire home/apt,
Sunny Appartement in upcoming Area!!! (Bos&Lommer),52.37933,4.84754,Entire home/apt,85.0
Luxury light and lovely studio at top location,52.36289,4.86817,Private room,136.0
Lovely Family Home with Garden in the City Centre,52.35471,4.89643,Entire home/apt,
Private room in a stylish apartment near citybeach,52.35169472119457,5.002071614043041,Private room,71.0
Loft Apartment in De Pijp,52.35104,4.88929,Entire home/apt,184.0
Central & Modern Eco-houseboat at the IJ water,52.3906,4.88734,Entire home/apt,345.0
"Sunny, quiet and cozy apartment in Amsterdam Oost",52.3532,4.92505,Entire home/apt,
2Bedroom/ Central/ Spacious/100m2,52.36537,4.93583,Entire home/apt,256.0
Light Spacious Apartment in Amsterdam (near RAI),52.34391,4.90139,Entire home/apt,
Lovely appartment in green part of Amsterdam,52.40054,4.91437,Entire home/apt,
"Light, fully decorated & comfortable apartment!",52.37833,4.84311,Entire home/apt,
Spacious apartment canal view and a large balcony,52.3566,4.89662,Entire home/apt,358.0
Ship in the harbor of Amsterdam nearby the centre,52.3766,4.94444,Entire home/apt,
Private Canal View APT in Amsterdam centre,52.3681640625,4.907502174377441,Private room,289.0
Beautiful Loft by the Amstel,52.3529715,4.910986299999999,Entire home/apt,158.0
"Luxury spacious house in best area, Amsterdam Zuid",52.34932,4.86891,Entire home/apt,450.0
Comfortable studio apartment Amsterdam,52.33957,4.91788,Entire home/apt,
Cozy 1 br apartment in vibrant Oosterpark area,52.3582,4.92337,Entire home/apt,
charming houseboat private accommodation in centre,52.36601,4.93361,Private room,155.0
Spacious family house!,52.34705,4.79025,Entire home/apt,141.0
"Entire 4 bed house + garden, close to centre",52.37097,4.86375,Entire home/apt,
Beautiful apartment with canal view,52.38345,4.87851,Entire home/apt,250.0
Cozy familyproof canalhouse (max 4 ppl ),52.37231,4.90469,Entire home/apt,294.0
Elegant Modern Apartment in Historical Centre.,52.37,4.90074,Entire home/apt,
Private Room in comfortable light apartment,52.3498,4.83105,Private room,
Rooftop Loft near Jordaan,52.38046,4.87091,Entire home/apt,
Grand Fagel,52.37981,4.87418,Entire home/apt,288.0
Amalia Suite,52.3792,4.87433,Entire home/apt,144.0
"Private room in central, bright & cosy apartment",52.38813,4.87861,Private room,
Quiet/cosy apartment near city center,52.37991,4.86757,Entire home/apt,153.0
Stylish apartment in fantastic neighbourhood!,52.36972,4.86609,Entire home/apt,
Romantic houseboat on superb location in canalbelt,52.36278,4.89641,Entire home/apt,390.0
Quiet room with free car parking,52.40987,4.92275,Private room,53.0
Cosy and beautiful apartment with garden,52.35987,4.84998,Entire home/apt,210.0
"Charming Penthouse with artworks, books & balcony",52.33054,4.89016,Entire home/apt,
Boho chic home with luxury en suite.,52.35596,4.8886,Entire home/apt,250.0
Stunning bright aptm. with roof terrace.,52.35942,4.85676,Entire home/apt,
3 bedroom design apartment in Amsterdam Zuid,52.34256,4.9087,Entire home/apt,677.0
Spacious light house in Amsterdam East side,52.3639,4.93747,Entire home/apt,
Amazing big City apartment in Amsterdam Center.,52.35669,4.90246,Entire home/apt,
Rent-Entire creative apartment - Centre Amsterdam,52.36831,4.85443,Entire home/apt,
Nice family home with private parkingspot,52.38741,4.95725,Entire home/apt,
Deluxe double room with bathroom incl Breakfast,52.40554,4.93321,Private room,
Lovely independent room Amsterdam Center near IJ,52.374493,4.948655,Private room,113.0
Unique guest suite close to CS and Jordaan,52.3891,4.8905,Entire home/apt,139.0
Lux Jordaan Apartment,52.37799,4.88489,Entire home/apt,260.0
Modern apartment with great view,52.35729,4.84396,Entire home/apt,204.0
Nice private studio in the heart of Amsterdam,52.37028,4.89022,Private room,
Lovely 3 store familyhouse +garden in museum Area.,52.36161,4.86998,Entire home/apt,
Amazing houseboat in Amsterdam city center,52.37994,4.88759,Entire home/apt,599.0
Modern & fresh studio in trendy area,52.36446,4.93719,Private room,100.0
Private guest suite with garden in Amsterdam,52.36537,4.82862,Entire home/apt,134.0
"Authentic family houseboat with swim deck, Pijp",52.35098,4.90841,Private room,
"Comfortable house with balcony, Amsterdam West",52.36839,4.85363,Entire home/apt,77.0
Comfortable and spacious apartment,52.36412,4.86165,Entire home/apt,
Cozy Apartment on the Canal,52.35956,4.85812,Entire home/apt,198.0
Historic Center Apartment,52.3729,4.89869,Private room,190.0
Cosy apartment with sunny garden,52.34154,4.90023,Entire home/apt,
A place of rest in the wild west!,52.38219,4.84777,Entire home/apt,
Amazing location on Noordermarkt/Prinsengracht,52.380138,4.887468,Entire home/apt,
50sqm nice apartment in Amsterdam,52.34245,4.90099,Entire home/apt,96.0
"cozy attic apartment, 10 min. from central station",52.38535,4.91641,Private room,120.0
Cozy & quiet studio at Great Location | Private,52.366982,4.875874,Entire home/apt,184.0
Rarely spacious romantic and clean apartment,52.37498,4.84607,Entire home/apt,
Authentic bright Water Villa @ old city canal.,52.38265,4.89196,Entire home/apt,273.0
Spacious & warm family home in trendy Oud-west,52.36472,4.87417,Entire home/apt,380.0
Lovely apartment near Vondelpark,52.35398,4.86314,Private room,
Light & spacious apartment near Jordaan/center,52.38724,4.88051,Entire home/apt,239.0
Large city house in good neighborhood,52.35297,4.86058,Entire home/apt,
Houseboot Amsterdam,52.35734,4.89731,Private room,
Large classy rooftop apartment de Pijp,52.35449,4.8919,Entire home/apt,
Beautiful historic apartment with canal view,52.37052,4.8841,Entire home/apt,1181.0
New: Sunny top floor 100m2 apartment @ Oosterpark,52.35687,4.91875,Entire home/apt,
Spacious/ 10 min. to centrum/ self check-in,52.35068,4.89284,Private room,125.0
★ PRIVATE APT. @ HOUSEBOAT | FREE PARKING + BIKES★,52.33261,4.90195,Private room,230.0
Walkable to Everything! Sauna on Private Terrace,52.37367,4.90027,Entire home/apt,332.0
"Two-bedroom, spacious, and light apartment",52.3575,4.91379,Entire home/apt,
Lovely central district apartment,52.37328,4.9026,Private room,156.0
Sunny and cosy rooftop apartment with terrace,52.36537028111379,4.852313923014277,Entire home/apt,140.0
"PRIVATE Studio Apartment, Pijp district, Amsterdam",52.35412,4.89504,Private room,75.0
Luxury houseboat Amsterdam Centre! (3BR 2BA 110m²),52.37145,4.90164,Entire home/apt,1341.0
Charming and classical Apartment in de Pijp,52.35177,4.88864,Entire home/apt,
Beautiful light apartment with sunny balcony.,52.37634,4.86033,Entire home/apt,
3-floor Townhouse | urban jungle:) | 3BR | garden,52.34332,4.92333,Entire home/apt,
Always wanted to spend a night on a houseboat?!,52.4013,4.90201,Private room,84.0
"The Loft, City Centre Jordaan Area",52.37932,4.87903,Entire home/apt,
"Peaceful, green Amsterdam house (free parking)",52.38906,4.95586,Entire home/apt,
Cozy house in calm North area | Free parking,52.38981,4.94945,Entire home/apt,
Cosy&light  private Apt Javastraat 2pers,52.36262,4.93145,Entire home/apt,
"Amazing location in Jordaan, Amsterdam City Center",52.37003,4.8779,Private room,
Single bedroom (max 1 guest),52.37451221604475,4.8344098910581605,Private room,98.0
Canal view (70 m2),52.35083,4.92117,Entire home/apt,268.0
"Large appartment, Amsterdam centre",52.37334,4.87243,Entire home/apt,
"Private studio on lovely houseboat, great location",52.39112,4.88785,Private room,125.0
The Paradise in the city centre of Amsterdam,52.37249,4.89244,Entire home/apt,
Luxurious apartment in the center,52.35564,4.88898,Entire home/apt,
Modern private apartment,52.35606,4.89999,Entire home/apt,
Beautiful apartment with character in 'de Pijp',52.35631,4.90452,Entire home/apt,
Stylish light apartment with sunny terrace,52.37216,4.86022,Entire home/apt,172.0
DESIGNER town house at the water (4p+),52.35754,4.99973,Entire home/apt,
Beautiful place located right in the centre,52.37327,4.88363,Private room,
Large 2 bdrm aparment located near Sloterpark,52.36497,4.82948,Entire home/apt,
Boutique apartment near Vondelpark,52.35472,4.85072,Entire home/apt,
Beautiful canal apartment next to the Jordaan,52.37819,4.89259,Entire home/apt,
First Class houseboat studio (corner),52.38091,4.88837,Entire home/apt,285.0
First class houseboat studio,52.37928,4.89041,Entire home/apt,300.0
Bright private studio | Centre of Amsterdam,52.38246,4.88923,Entire home/apt,204.0
Beautiful apartment near city centre (2 bedrooms),52.37333,4.86027,Entire home/apt,244.0
Welcome Home!,52.3578,4.78678,Entire home/apt,
New luxury apartment near NDSM,52.3988968,4.9043488,Entire home/apt,
"Lovely apartment, very close to Vondelpark!",52.34966,4.84726,Entire home/apt,236.0
Stylish apartment + trendy West + near city centre,52.37273,4.86524,Entire home/apt,
"Cosy apartment in quiet street, but vibrant area!",52.37101,4.86478,Entire home/apt,
Penthouse | Luxury Living & Private Balconies,52.35715,4.8603,Entire home/apt,385.0
Villa Grob,52.36045,4.98039,Private room,121.0
Charming and modern apartment nearby city centre,52.38502,4.85134,Entire home/apt,
Party/Stag Night Guesthouse! 12 Guests! Parking X3,52.39591,4.9098,Entire home/apt,538.0
Spectacular Loft - central & quiet!,52.35896,4.8701,Entire home/apt,199.0
Apartment @De Wittenkade,52.38252,4.877,Entire home/apt,146.0
Loft apartment (100m2) near Jordaan,52.37898,4.87498,Entire home/apt,
4P-Central sunset views cosy gayfriendly Apartment,52.36919,4.89886,Entire home/apt,
chill and stylish gateway,52.35097686557319,4.848201289848978,Entire home/apt,
Home in the most outstanding area of Amsterdam,52.36459,4.93512,Entire home/apt,171.0
Greenhaven Noord,52.41717,4.89798,Private room,70.0
Elegant apartment near beautiful Vondelpark,52.35126,4.85367,Entire home/apt,175.0
Lovely apartment in a quiet street in the center,52.37186,4.90793,Entire home/apt,212.0
Comfortable & bright houseboat in centre Amsterdam,52.3628,4.90854,Entire home/apt,323.0
"Canal, Spacious and Quiet Studio,  gr floor",52.36277,4.88854,Private room,159.0
Luxurious houseboat on Amstel River.,52.34699,4.91347,Entire home/apt,
Beautiful light apartment in the Jordaan (center),52.37534,4.88118,Entire home/apt,270.0
Room with Private Bathroom + Amazing Roof Terrace,52.36745,4.87642,Private room,140.0
Peaceful apartment next to Vondelpark&Museumsquare,52.36096,4.87733,Entire home/apt,
Bright & Modern Houseboat @ Amsterdam City Center,52.38234,4.88296,Entire home/apt,215.0
"Sunlit top floor apartment, in beautiful Oud West!",52.36814,4.86646,Entire home/apt,261.0
Design apartment with roof top terrace in center,52.36851,4.86278,Entire home/apt,
Private & Romantic Ensuite +Terras on the Canal!,52.38307,4.88036,Private room,
Vondelpark private groundfloor appartment,52.3605,4.86495,Entire home/apt,
Big delightfull spacious room in gorgeous home,52.41079,4.89465,Private room,87.0
Private & Clean apartment next to Vondelpark!,52.36227035522461,4.876715183258057,Private room,368.0
Charming  loft -  Reg.: 0363 A0A5 53CB C70B 32FD,52.3686,4.87465,Entire home/apt,409.0
Bright renovated apartment in top location,52.38414,4.87603,Entire home/apt,
Amazing Holiday loft - Top Location & Canal View,52.37972,4.88069,Entire home/apt,630.0
"Sfeervol, licht en ruim appartement. Top locatie!",52.34156,4.90765,Entire home/apt,435.0
Modern city apartment in vibing heart of old-west,52.36446,4.87659,Entire home/apt,800.0
"Luxe Condo by the Lake | Newly Renovated, Wellness",52.34965,4.79548,Entire home/apt,357.0
Apartment & roof terrace on the Albert Cuyp Market,52.35516,4.89633,Entire home/apt,
Modern & bright three-floors house close to Centre,52.37085,4.94164,Entire home/apt,
Modern bright & quiet centre apartment,52.36455,4.87381,Entire home/apt,152.0
Forecastle of 1925 ship!,52.39006,4.8875,Entire home/apt,
Historical apartment @ City centre+rooftop terrace,52.37546,4.87656,Entire home/apt,336.0
Private studio in Amsterdam center,52.38001,4.88587,Entire home/apt,
Cozy room with a loggia and a nice water view,52.37587,4.83867,Private room,110.0
Attractive central canal-view apartment,52.37077,4.86417,Entire home/apt,180.0
Cozy Private Studio in the Center with Canal View!,52.36968,4.8917,Private room,120.0
