name,latitude,longitude,room_type,price
Light Lovers Apartment,38.71792,-9.15053,Entire home/apt,178.0
Architectural poetry in an unique 3bdrs view flat!,38.72912,-9.14364,Entire home/apt,138.0
Stunning sea view in Private Condo & Swimming Pool,38.70028,-9.37979,Entire home/apt,58.0
Tailor Made Flat in Central Bairro Alto,38.71416,-9.14399,Entire home/apt,110.0
Combro Luxury Apartment | AC | Tram28,38.71026,-9.1505,Entire home/apt,273.0
GuestReady - Trendy 2-bed flat w/ seaview in Lapa,38.70534,-9.16296,Entire home/apt,108.0
Amazing Homes & Villas - Villa Lobeira,38.7153,-9.3723,Entire home/apt,
River & Fado,38.71207,-9.1267,Entire home/apt,108.0
T3 Duplex. Terreiro do Paço. AC,38.71018,-9.13672,Entire home/apt,270.0
Vinaika,38.69353,-9.32639,Entire home/apt,72.0
Contemporary Apartment Chiado 3,38.7132,-9.14228,Entire home/apt,144.0
Contemporary Apartment Chiado 2,38.7132,-9.14228,Entire home/apt,142.0
Contemporary Apartment Chiado 1,38.7132,-9.14228,Entire home/apt,122.0
Historical Graça-Tram 28,38.72041,-9.13087,Entire home/apt,70.0
Bica / Chiado 3BR Apartment for group / family,38.71019,-9.146,Entire home/apt,
Casa Lobo Private Oasis Lisbon,38.71994,-9.15648,Entire home/apt,220.0
"Villa da Praia, ideal for a seashore quiet stay",38.82714,-9.46976,Entire home/apt,180.0
St Catarina Cascais Beach Apartments - Conceição,38.69786,-9.41886,Entire home/apt,191.0
Carvalhos House-whole traditional house at Sintra,38.78724,-9.36743,Entire home/apt,114.0
By the Castle Walls |3 BDR w/ AC| By Misha's Place,38.71522,-9.13504,Entire home/apt,152.0
Modern 2 Bedroom Apartment in Luxurious Condo.,38.69691,-9.43337,Entire home/apt,
Beach view apartment,38.69166,-9.30194,Entire home/apt,85.0
Amazing Huge 3Bedroom Apartment in Príncipe Real.,38.71723,-9.14639,Entire home/apt,129.0
Huge Sunny 3Bedroom in Principe Real!,38.71461,-9.14672,Entire home/apt,157.0
St Catarina Cascais Beach Apartments - Peixe,38.69818,-9.41916,Entire home/apt,165.0
"2 bedroom apartment in Picoas,  Lisbon center",38.73045,-9.14871,Entire home/apt,760.0
Bairro Azul · The Crimson Room with Balcony,38.73463,-9.15785,Private room,
Caxias Lisbon Apartment,38.70291,-9.26929,Entire home/apt,69.0
Deluxe Suite at Estoril Luxury Suites & Spa,38.71011,-9.38986,Private room,
Private Cloud Room,38.73315,-9.14289,Private room,61.0
"Charming Apt w/ Premium location, in Rua Garrett",38.7109898,-9.1402561,Entire home/apt,
Modern 5 Bedroom Apartment in Luxurious Condo.,38.69827,-9.43068,Entire home/apt,352.0
Acqua de Cascais,38.69724,-9.44269,Entire home/apt,185.0
New Loft with swimming pool at Parque das Nações!,38.76332,-9.10274,Entire home/apt,107.0
"Deluxe City view - Large rooms with city views, where some have a balcony.",38.71106,-9.13871,Hotel room,
Modern Home w/ River and Monument View,38.70359,-9.20304,Entire home/apt,63.0
Bright Apartment 2,38.71486,-9.15219,Entire home/apt,125.0
Duplex Lisbon for 8,38.74876,-9.14232,Entire home/apt,300.0
Sunny Santa Catarina I by LovelyStay,38.71008,-9.1477,Entire home/apt,90.0
Exclusive Luxury Villa in Sintra,38.80281,-9.43169,Entire home/apt,725.0
Sunny Santa Catarina II by LovelyStay,38.70961,-9.14983,Entire home/apt,89.0
Beautiful flat with Tagus River view,38.70896,-9.15941,Entire home/apt,199.0
Rossio Square Boutique Apartment 2,38.71596,-9.14132,Entire home/apt,96.0
Enjoy Lisbon Martim Moniz 1,38.71551,-9.13718,Entire home/apt,152.0
Sea view villa,38.7624,-9.44454,Entire home/apt,855.0
Casa do João • City Break • Lisbon,38.7443,-9.13836,Entire home/apt,98.0
Sao Mamede Loft,38.71778,-9.15498,Entire home/apt,66.0
Yellow studio near Pastéis de Belém,38.70514,-9.20341,Entire home/apt,95.0
Bright studio minutes from Pastéis de Belém,38.70377,-9.20346,Entire home/apt,44.0
Tropical View Cascais - CheckinHome,38.69839,-9.444,Entire home/apt,162.0
Flores -  Triplex in Chiado w/ terrace & parking!,38.70938,-9.14403,Entire home/apt,699.0
Beautiful Flat near Pç. do Comércio by LovelyStay,38.70818,-9.13465,Entire home/apt,209.0
Stylish Sea Veiw Double Room in Beachside Villa,38.83194,-9.46452,Private room,
Spectacular ocean views - 5 min walk to beach *,38.97306,-9.42006,Entire home/apt,
Carcavelos Luze Beach House,38.68969,-9.33962,Entire home/apt,
"Cozy apt., close to the Beach",38.98391,-9.41365,Entire home/apt,55.0
Angel's 67 with garage,38.72598,-9.13556,Entire home/apt,236.0
Estoril Prime Stay (Private Garden) beach 1km,38.70939,-9.38612,Entire home/apt,92.0
LISBON'S PORTUGUESE DESIGN ROOM,38.73209,-9.13382,Private room,40.0
Madalena' 2 garden,38.73416,-9.12906,Private room,
Bright & Cozy Balcony Flat Lisbon Old Town Center,38.714149,-9.15049,Entire home/apt,94.0
Apartamento Marques Private Apartment,38.715,-9.13563,Entire home/apt,
Yes! Lisbon Hostel 5 Bed Mixed Dorm,38.70858,-9.13858,Hotel room,27.0
Yes! Lisbon Hostel 6 Bed Mixed Dorm Ensuite,38.70921,-9.13774,Hotel room,25.0
Yes! Lisbon Hostel 6 Bed Mixed Dorm,38.70848,-9.13708,Hotel room,62.0
Yes! Lisbon Hostel 4 Bed Mixed Dorm Ensuite,38.70986,-9.13861,Shared room,27.0
Yes! Lisbon Hostel 4 Bed Mixed Dorm,38.71004,-9.13665,Hotel room,25.0
Yes! Lisbon Hostel 6 Bed Female Dorm,38.70968,-9.1386,Hotel room,25.0
Graça Lisboa (Bright and cozy apartment),38.71854,-9.12405,Entire home/apt,76.0
Villa Secret Spot | Luxury for golfer's & Families,39.25239,-9.33452,Entire home/apt,580.0
Bairro Alto Charming Apartment with balcony,38.71175,-9.14545,Entire home/apt,141.0
"Lovely apartment, one bedroom in center of Lisbon",38.7174,-9.1339,Entire home/apt,90.0
Very cute and calm bedroom,38.71222,-9.14649,Private room,50.0
Twin Sea View / Beach Rooms & Suites,38.96797,-9.41915,Private room,118.0
Champagne Vibes in Lisbon - By Misha's Place (5C),38.72638,-9.14657,Entire home/apt,120.0
Estoril Garden Villa - 4 Bedroom CheckinHome,38.72731,-9.38508,Entire home/apt,
"Alfama, Incredible view over Lisbon river",38.71195,-9.12919,Entire home/apt,80.0
Casa Koala,38.89665,-9.43233,Entire home/apt,
Correeiros Street 174 - The place to be,38.71129,-9.13844,Entire home/apt,237.0
Urban Beach Estoril by Portugal Portfolio,38.70388,-9.39387,Entire home/apt,284.0
Ericeira Sun (Pool & Sea View)-Families & Couples,38.95973857625273,-9.409045055508614,Entire home/apt,
Country Duplex House by the Stream,39.001,-9.18725,Entire home/apt,60.0
Eduardo VII Park Great Bright Apt with AC,38.72836,-9.15808,Entire home/apt,222.0
Terra Lodge - Taberna (Casa 1),38.9918,-9.39854,Private room,145.0
Cascais Seaside Garden Villa,38.70509,-9.41806,Entire home/apt,
Sunny Apartment in atypical Lisbon neighborhood,38.73496,-9.1231,Entire home/apt,105.0
Terra Lodge - Palheiro (Casa 4),38.99318,-9.39802,Private room,122.0
Terra Lodge - Armazém (Casa 6),38.992767,-9.399162,Private room,140.0
"Suite Adorável  a 8' praia, 5' trem. Só mulheres.",38.6972672,-9.3730177,Private room,30.0
Terra Lodge -Oficina (Casa 5),38.99236,-9.39965,Private room,122.0
São Marçal apartments lovely places to stay (III),38.71685,-9.1339,Entire home/apt,58.0
Penthouse Duplex Rooftop Jacuzzi 4 Room 6 bed 8ppl,38.71257,-9.43892,Entire home/apt,385.0
Terra Lodge - Lagar (Casa 2),38.99314,-9.40012,Private room,145.0
Terra Lodge - Cellar (3),38.99379,-9.39813,Entire home/apt,145.0
Nomad's Time Out Market Lisbon - 3bdr,38.70809,-9.14634,Entire home/apt,334.0
Nomad's Padaria Flats Charming Memory,38.7094,-9.13528,Entire home/apt,199.0
Dii Beach House/ Heated Pool,39.10143280029297,-9.342307090759276,Entire home/apt,193.0
Stylish and central family house with garden,38.70982,-9.16194,Entire home/apt,
Happy Home in genuine Alfama,38.71243,-9.1259,Entire home/apt,105.0
A Plenitude da Arquitetura,38.73301,-9.13033,Entire home/apt,164.0
Twin Ensuite Sea View / Beach Rooms & Suites,38.96798,-9.41916,Private room,138.0
"T0, penthouse",38.72711,-9.1249,Entire home/apt,
Casa Portuguesa a 15 minutos da oceano e praia,39.23049,-9.22539,Entire home/apt,44.0
suite em moradia - Perto Lisboa - Espaço exterior,38.98851,-9.07377,Private room,75.0
HAppy House,38.70662,-9.43113,Entire home/apt,132.0
Downtown Heart Apartment,38.72115,-9.14482,Entire home/apt,137.0
Green Corner House,38.72933,-9.1461,Entire home/apt,238.0
Premium Studio | Downtown | Elevator | Location,38.70836,-9.135,Entire home/apt,129.0
NEW!Fabulous chique apt w/ river view! 3br/2wc/AC,38.70361,-9.16699,Entire home/apt,240.0
Premium 1BR | Downtown | Elevator | Location | AC,38.70815,-9.13355,Entire home/apt,165.0
Premium 1BR | Downtown | Elevator | Location | AC,38.70796,-9.13387,Entire home/apt,161.0
Premium Studio | Downtown | Elevator | Location,38.70813,-9.13501,Entire home/apt,142.0
Premium 1BR | Downtown | Elevator | Location | AC,38.71023,-9.13504,Entire home/apt,149.0
Premium Studio | Downtown | Elevator | Location,38.70809,-9.13547,Entire home/apt,130.0
Premium 2BR | Downtown | Elevator | Location | AC,38.70826,-9.13361,Entire home/apt,201.0
Premium 2BR | Downtown | Elevator | Location | AC,38.71018,-9.13533,Entire home/apt,222.0
Central Flat w/Stunning Views & Ultrafast Internet,38.70564,-9.17023,Entire home/apt,
Alecrim ao Chiado - Quarto Duplo Pequeno,38.70958,-9.14247,Private room,265.0
CASCAIS BEACH APARTMENT,38.69901,-9.42133,Entire home/apt,
Camping in the Mountains of the Moon.,38.79569,-9.43907,Entire home/apt,18.0
Room 1 - Twin - Rossio,38.71463,-9.139,Private room,44.0
The orange tree house,38.7249,-9.14584,Entire home/apt,131.0
Guia Alamos,38.6973,-9.44188,Entire home/apt,
Casa Paraíso Cascais,38.69795,-9.42474,Entire home/apt,114.0
Two bedrooms apartment within the real Lisbon.,38.72501,-9.1315,Entire home/apt,147.0
SEAFRONT ERICEIRA APARTMENT,38.97085,-9.41621,Entire home/apt,185.0
Santa Catarina Design Apartments II,38.71082,-9.1472,Entire home/apt,205.0
Santa Catarina Design Apartments III,38.71084,-9.14718,Entire home/apt,176.0
Casas do Bairro 101,38.71213062929949,-9.132634954967148,Entire home/apt,170.0
Santa Catarina Design Apartments IV,38.71061,-9.14737,Entire home/apt,176.0
Apartments Center Lisboa 1,38.72284,-9.13374,Entire home/apt,123.0
Apartments Center Santos 2D,38.70869,-9.152,Entire home/apt,98.0
Casas do Bairro 102,38.71212,-9.13263,Entire home/apt,
Casas do Bairro 201,38.71213062929949,-9.132634954967148,Entire home/apt,170.0
Casas do Bairro 202,38.71213062929949,-9.132634954967148,Entire home/apt,170.0
Casas do Bairro 301,38.71213062929949,-9.132634954967148,Entire home/apt,170.0
Casas do Bairro 302,38.71213062929949,-9.132634954967148,Entire home/apt,170.0
Super Beach House aan zee met tuin  & veranda,39.14273,-9.36919,Entire home/apt,
Apartment3 with terrace and a view near Amoreiras,38.72486,-9.16689,Entire home/apt,103.0
Apartment2 with balcony and a view near Amoreiras,38.72675,-9.1669,Entire home/apt,105.0
Boho Studio w/ River View @ Cais do Sodré,38.70809,-9.14565,Entire home/apt,200.0
BmyGuest Bruno's 36 Exclusive Apartments VI (C101),38.70351,-9.16663,Entire home/apt,89.0
Ziggy ZaZa (2 bedroom) Apartment,38.90957,-9.41434,Entire home/apt,135.0
Casa Anabela - Beach Apartment,39.26772,-9.33376,Entire home/apt,112.0
♥️ Stunning Renovated Nest ♥️ Feel Home in Graça,38.720585,-9.128083,Entire home/apt,187.0
Casa Andorinhas apartment w amazing terraces,38.72269,-9.13093,Entire home/apt,182.0
Ericeira Sunset Lifestyle II,38.95112,-9.41373,Entire home/apt,140.0
Tomas House,38.71928,-9.15955,Private room,88.0
Spacious Private Room Near Downtown Lisbon,38.74773719990839,-9.164667112277789,Private room,62.0
Vague House,38.95291,-9.41226,Entire home/apt,98.0
5. Pepe's Room with shared Bathroom,38.79702,-9.22348,Private room,40.0
Villa Marina,38.71553,-9.44887,Entire home/apt,487.0
Penthouse Mira Serra,38.77017,-9.35812,Entire home/apt,140.0
Charming House Belem,38.70345,-9.20054,Entire home/apt,62.0
Downtown Prime by Homing,38.70942,-9.13845,Entire home/apt,147.0
Carcavelos - Center,38.68907,-9.33592,Entire home/apt,98.0
Saldanha Executive Apartment,38.732,-9.14573,Entire home/apt,175.0
Hideaway Family Apartment | Prime Location | Wi-Fi,38.74196,-9.13246,Entire home/apt,149.0
Lisboa/Metro Carnide. Ótima localização.,38.7594,-9.19029,Entire home/apt,
Campervan rental LISBON - SurfCampers van RV,38.76846,-9.20145,Entire home/apt,99.0
Great View Pool Villa by S Pedro do Estoril Beach,38.69944,-9.36611,Entire home/apt,832.0
In the heart of Alfama's neighborhood,38.71201,-9.12596,Entire home/apt,94.0
very romantic flat in Alfama,38.70903,-9.13176,Entire home/apt,69.0
"A lovely place to stay and enjoy Lisbon, welcome!",38.70408,-9.19417,Private room,
Casa Alma Portuguesa@Panteão 4,38.71755,-9.12542,Entire home/apt,126.0
Charming & Central Lisbon,38.72723,-9.14805,Entire home/apt,100.0
Casa Alma Portuguesa@Panteão 3,38.716473,-9.125837,Entire home/apt,120.0
Casa Alma Portuguesa@Panteão 2,38.71661,-9.12578,Entire home/apt,128.0
TRY LISBON - T1 Apartment - nº4 Alcantara,38.70488,-9.17364,Entire home/apt,82.0
"Casal Tiroliro in Colares, Sintra - By Sol Domus",38.81675,-9.46215,Entire home/apt,
Quarto com varanda  Room with balcony,38.74932,-9.22724,Private room,50.0
Casa Alma Portuguesa@Panteão 1,38.716473,-9.125837,Entire home/apt,93.0
"Casa remodelada Queluz - espaço inteiro, TV,Wi-fi",38.75836,-9.26568,Entire home/apt,90.0
Tiny House Luna - Areia Branca,39.27418,-9.31897,Entire home/apt,70.0
City -  Studio apartment Home away from home,38.73387,-9.14463,Entire home/apt,
Portugal Portfolio - Sunny Monte Estoril,38.70553,-9.41058,Entire home/apt,178.0
Olarías A PART,38.71679,-9.13352,Entire home/apt,143.0
Almirante GuestHouse - QuartoA,38.73129,-9.13419,Private room,60.0
Almirante GuestHouse - QuartoB,38.73129,-9.13429,Private room,60.0
CITY INN APARTMENTS LISBON 3 F,38.71369,-9.13562,Entire home/apt,150.0
Cascais Riviera 88 Garden by Sol Domus,38.70019,-9.43606,Entire home/apt,
Lourinhã Neves House Areia Branca Beach,39.24498,-9.3002,Entire home/apt,308.0
Alegria Innside - In the heart of Lisbon,38.71866,-9.14575,Entire home/apt,191.0
Tiny House Eloa - Areia Branca,39.27408,-9.31919,Entire home/apt,84.0
Family apartment Lisbo,38.72809,-9.13538,Entire home/apt,191.0
Bela da Rainha 4E - Great Baixa flat,38.7099,-9.13651,Entire home/apt,294.0
Apartamento Mar Catita - Praia das Maçãs - Sintra,38.82586,-9.46922,Entire home/apt,93.0
BLISS BOHO HOUSE,38.81436,-9.38871,Entire home/apt,132.0
1BDR w/ Terrace in Alfama Centre by LovelyStay,38.71575,-9.12342,Entire home/apt,109.0
"Belém, Bed & Bucky - Boat",38.69321,-9.21092,Entire home/apt,48.0
Mouros House,38.71544,-9.14457,Entire home/apt,70.0
Sunny Soul - Lemon Tree Room,38.75383,-9.44458,Private room,110.0
Belem! 2 Bedroom Apt terrace Wifi free st parking!,38.70301,-9.19913,Entire home/apt,114.0
Sunny Soul - Ocean Room,38.75407,-9.44451,Private room,95.0
Ocean view apartment in the centre of Cascais,38.70342,-9.41502,Entire home/apt,
Sunny Soul - Soul Room,38.75278,-9.44307,Private room,57.0
Sunny Soul - Sunny Room,38.7539,-9.44382,Private room,132.0
Sunny Soul - Sunrise Room,38.75384,-9.44251,Private room,95.0
Cozy Apartment in Principe Real,38.71899,-9.15306,Entire home/apt,60.0
Room 11 - Rossio,38.71582,-9.13706,Private room,44.0
Unique River View 2 Bdr Apt Baixa Alfama B,38.7088,-9.13488,Entire home/apt,327.0
Private Green Room,38.73296,-9.14299,Private room,57.0
Little Lovely Room,38.73336,-9.14099,Private room,69.0
Beautiful Marzena,38.73341,-9.14239,Entire home/apt,490.0
42 Gorgeous Hideout by NOOK,38.68963,-9.33741,Entire home/apt,
City Center,38.73349,-9.14242,Private room,65.0
Little Lovely Room,38.73471,-9.14087,Private room,65.0
Lisbon Alfama Terrace,38.71155,-9.12972,Entire home/apt,
"2 Bedrooms, 1 Living Room, 2 WC and Terrace",38.80446,-9.31887,Private room,160.0
NEW! Penthouse with River View @ Baixa Alfama,38.7094,-9.1349,Entire home/apt,317.0
Equipped comfort A/C  downtown view Tejo,38.71121,-9.13573,Entire home/apt,113.0
Ericeira Summer Villa,38.96704864501953,-9.386581420898438,Entire home/apt,202.0
Eighteen21 Houses - Casa da Burra in Quinta Velha,38.79269027709961,-9.396496772766112,Entire home/apt,354.0
3 bedroom apartment residential area,38.7157,-9.15593,Entire home/apt,410.0
Bairro Azul · The Pistachio Room with Balcony,38.73379,-9.15778,Private room,
6. Pepe's Room with Balcony and Shared Bathroom,38.79825,-9.22275,Private room,40.0
Bairro Azul · The Jade Room,38.7332,-9.15578,Private room,
Apartamento Santa cruz-torres Vedras,39.13096,-9.37374,Entire home/apt,88.0
Alquimia Guest House - Beach Villa for 13 people,38.7079,-9.41889,Entire home/apt,358.0
Almirante GuestHouse - QuartoC,38.73127,-9.13432,Private room,
Almirante GuestHouse - QuartoD,38.73128,-9.13428,Private room,126.0
Almirante GuestHouse - QuartoE,38.73129,-9.13428,Private room,84.0
Charming Estoril Apt – 1 Min Walk to the Beach,38.7055999,-9.3986398,Entire home/apt,170.0
Room #2 in the heart of Lisbon,38.73148,-9.13437,Private room,27.0
Cozy Downtown Avenue 3D by Central Hill,38.71943,-9.14241,Entire home/apt,272.0
Downtown Alfama River View by Central Hill,38.71004,-9.13111,Entire home/apt,411.0
Terrace and view on the river in Alfama center,38.71493,-9.12933,Entire home/apt,163.0
Cabo 28 Luxury Flat w/Parking,38.71785,-9.16021,Entire home/apt,280.0
O Alfamista Duplex Apartment,38.71089,-9.12957,Entire home/apt,180.0
Charming Apartment in Lisbon Historic Center,38.71117,-9.149584,Entire home/apt,221.0
"Santa Clara's house My Studio.Live, work, enjoy :)",38.716873,-9.12602,Entire home/apt,91.0
"Excelent house, in Parede, Cascais, with sea view",38.69876,-9.36096,Entire home/apt,65.0
My Lisbon Home -Ourogrand  Baixa- Chiado,38.70858,-9.13766,Entire home/apt,198.0
Fanqueiros St 196 - Lisbon City Center Apartment,38.71188,-9.13643,Entire home/apt,240.0
Green Home* / near blue line metro,38.76626,-9.20744,Entire home/apt,82.0
Warhol Apartment (Ground Floor Right - R/C Dto),38.75874,-9.18822,Entire home/apt,53.0
Cozy 1-Bedroom Retreat in Lisbon,38.71006,-9.13725,Entire home/apt,219.0
Lisbon Alfama Flat Overlooking Tagus River,38.70957,-9.13081,Entire home/apt,205.0
Miró Apartment (2nd Floor Left - 2º Andar Esq),38.7592,-9.19036,Entire home/apt,67.0
Amadeo Apartment (2nd Floor Right - 2º Andar Dto),38.76056,-9.18898,Entire home/apt,55.0
Gonzalo's Cozy Escape in Lisbon,38.71013,-9.13552,Entire home/apt,248.0
Fantástico Estudio Lisboa. Ideal 2 Pessoas,38.714,-9.12552,Entire home/apt,241.0
Graça Terrace A/C,38.71999,-9.13051,Entire home/apt,110.0
CASA NOBRE QUELUZ - Linda Cidade de Queluz,38.75777,-9.25036,Entire home/apt,64.0
Lisbon Sky View 3BR Home+Near Airport+Free Parking,38.784,-9.11333,Entire home/apt,96.0
Villa Caravela Portuguesa - T1,39.20751,-9.3072,Entire home/apt,77.0
Cosy Apartament  1 bedroom,38.71233,-9.12726,Entire home/apt,248.0
Quarto duplo confortável.,38.79215,-9.11264,Private room,50.0
CASA SOL . beach house | creativity,38.68904,-9.34807,Private room,
CASA SOL . beach house | bliss,38.6883,-9.35124,Private room,69.0
CASA SOL . beach house | adventure room,38.68911,-9.34937,Private room,84.0
Luxurious ocean view house @world surfing reserve,38.97873,-9.41101,Entire home/apt,243.0
The Place to Be,38.71625,-9.15694,Entire home/apt,135.0
Quarto entre Lisboa e Sintra,38.7742297,-9.2899536,Private room,30.0
Typical Spacious Apartment - Garden View,38.73638,-9.13107,Entire home/apt,145.0
Casa Agrícola dos Avós (Rosa),39.04409,-9.10881,Private room,54.0
Enjoy beauty and glamour in Sintra-Cascais!,38.73243,-9.44781,Entire home/apt,563.0
Ericeira - T2 Férias,38.96345,-9.41367,Entire home/apt,60.0
Carcavelos Beach The Bike House view parking wi-fi,38.6993,-9.33167,Entire home/apt,55.0
Cascais Center Family Apartment with Courtyard,38.69995,-9.42399,Entire home/apt,196.0
Tree House,38.75113,-9.14466,Entire home/apt,66.0
Ocean View 3 Br. Apartment S.Pedro Estoril,38.6951222,-9.3743591,Entire home/apt,154.0
Knowing Home/110㎡,38.70191,-9.36657,Entire home/apt,73.0
FLH Ericeira Country House,38.9659309387207,-9.395000457763672,Entire home/apt,177.0
Sintra - Semi Rural Retreat - close to everything,38.81117,-9.33006,Entire home/apt,113.0
Lisbon City Center Marquês I,38.73015,-9.14566,Entire home/apt,107.0
Cosy Attic for 2,38.7304,-9.13298,Private room,36.0
Famille au Coeur de Lisbonne,38.76572,-9.15705,Entire home/apt,67.0
Apartamento Duplex Lisboa,38.71273,-9.12507,Entire home/apt,496.0
Granny's House by Trip2Portugal,38.93358,-9.4126,Entire home/apt,98.0
Lisbon City Center Marquês II,38.72865,-9.1464,Entire home/apt,113.0
Quarto com cama de solteiro e beliche,38.79659,-9.32952,Private room,
Hero | VW Camper | MyVan Portugal,38.70795771718014,-9.343556749949716,Entire home/apt,83.0
Charming 2 Bedrooms Apartment @ Arroios,38.7315,-9.13147,Entire home/apt,110.0
All2gether Apartment,38.72854,-9.13003,Entire home/apt,104.0
T3 Junto ao aeroporto e metro Encarnação,38.77698,-9.11293,Entire home/apt,75.0
Charming apartment in Baixa Chiado,38.7105,-9.13771,Entire home/apt,187.0
St Catarina Cascais Beach Apartments - Rainha,38.6979,-9.41885,Entire home/apt,186.0
St Catarina Cascais Beach Apartments - Duquesa,38.69793,-9.41883,Entire home/apt,143.0
St Catarina Cascais Beach Apartments - Cresmina,38.69793,-9.41886,Entire home/apt,153.0
Charming 2 Bedroom Apt Baixa Chiado - Safe & Clean,38.7105,-9.13771,Entire home/apt,259.0
Augusta 229-4E-City Center Apt- Balcony & Elevator,38.71091,-9.13924,Entire home/apt,267.0
Terrace @ Lisbon by Casas do Forno,38.72063,-9.13369,Entire home/apt,80.0
Panoramic Top Hill Bedroom [W],38.79977,-9.37559,Private room,29.0
Augusta 231-4D-City Center Apt- Balcony & Elevator,38.71223,-9.13933,Entire home/apt,325.0
Apartamento vista frontal zoo,38.74621,-9.16841,Entire home/apt,100.0
Bairro alto @ Santa Catarina Viewpoint,38.71072,-9.1478,Entire home/apt,
Sleep and sail from Lisbon's coast Marina Oeiras,38.67614,-9.32308,Entire home/apt,79.0
Comfortable Apartment in Bairro Alto by LovelyStay,38.712528,-9.145388,Entire home/apt,
Elegante Design Home in Estoril,38.70144,-9.38362,Entire home/apt,72.0
4. Pepe's Room with shared bathroom,38.79814,-9.22445,Private room,40.0
Modern Apartment in Bairro Alto by LovelyStay,38.71129,-9.14553,Entire home/apt,
Charming Apartment in Bairro Alto by LovelyStay,38.71129,-9.14553,Entire home/apt,
Cosy Apartment in Bairro Alto by LovelyStay,38.712528,-9.145388,Entire home/apt,
Apartamento Familiar Lisboa 2 Bedrooms,38.71194,-9.12681,Entire home/apt,332.0
100m from the beach - Cascais Bay,38.69657,-9.42172,Entire home/apt,
Trendy & Classic 2 Bedroom by MS Apartments,38.70637,-9.14545,Entire home/apt,149.0
Exclusive Jerónimos 42,38.70113,-9.20611,Entire home/apt,149.0
Behappy Apartment 2 D River view,38.7153,-9.12739,Entire home/apt,123.0
Villa Carolina Sintra next to Beloura Golf,38.7663,-9.36653,Entire home/apt,
Lisbon For You Apartment,38.7131,-9.1297,Entire home/apt,96.0
Home Out Roma Apartment,38.74756,-9.14221,Entire home/apt,138.0
Allure Ericeira Villa Apartment,38.96878,-9.41708,Entire home/apt,
T1 Encarnação junto Aeroporto e metro,38.77667,-9.11287,Entire home/apt,55.0
Lanui Guest House Fada,38.8017,-9.38524,Private room,73.0
Charming  Apt Near Airport and Encarnação Metro,38.77738,-9.11456,Entire home/apt,92.0
Quarto com vista em casa na Lapa/Estrela,38.7092,-9.16197,Private room,57.0
3F - 3A - Quarto 4,38.72887,-9.13654,Private room,50.0
Ando Living - Santa Justa 79 House - 301,38.71165,-9.13964,Entire home/apt,173.0
Ando Living - Santa Justa 79 House - 202,38.71275,-9.13944,Entire home/apt,275.0
Ando Living - Santa Justa 79 House - 302,38.71329,-9.13977,Entire home/apt,234.0
Lanui Guest house Seteias,38.8016,-9.384,Private room,59.0
Lanui Guest House Ovos,38.80246,-9.38461,Private room,47.0
Ando Living - Santa Justa 79 House - 401,38.71195,-9.13768,Entire home/apt,238.0
Ando Living - Santa Justa 79 House - 402,38.71112,-9.13809,Entire home/apt,294.0
NEW! Unique 2 Bdr Apt Sea View Baixa Alfama A,38.70973,-9.13446,Entire home/apt,317.0
Openspace Loft with river view Rooftop Terrace,38.70353317260742,-9.191686630249023,Entire home/apt,66.0
Santa Bárbara,38.72475,-9.13588,Entire home/apt,90.0
Charming & Bright Apartment - Arty Belém,38.69965,-9.19219,Entire home/apt,137.0
Lanui Guest House Mouros,38.80233,-9.38483,Private room,57.0
Lanui Guest House Monserrate,38.80269,-9.38385,Private room,61.0
Fantastic & Inspiring Apartments 2 in 1,38.71535,-9.14699,Entire home/apt,326.0
Lanui Guest House Capuchos,38.80086,-9.38442,Private room,49.0
Lanui Guest House Regaleira,38.80089,-9.38515,Private room,44.0
Casa do Briamante 7 - 01,38.79697,-9.39178,Entire home/apt,83.0
T0 LISBOA Riverside - nearby Belém and Lx Factory,38.70326,-9.1836,Entire home/apt,66.0
Sunny apartment city center (Avenida da Liberdade),38.72103,-9.14169,Entire home/apt,90.0
Sintra Dream House,38.80285,-9.38203,Entire home/apt,
Santa Cruz - Seafront and fireplace cozy apartment,39.17603,-9.35257,Entire home/apt,95.0
Sunny & Fully Equipped 2BR Near Jardim da Estrela,38.712013244628906,-9.161720275878906,Entire home/apt,165.0
"Sunny & spacious, best views!  Central & quiet!",38.72216,-9.13,Private room,
Casa do Briamante 7 - 02,38.79586,-9.39068,Private room,200.0
Lisbon Central Studio Apartment 1D,38.71074,-9.15181,Entire home/apt,118.0
On The Road To Happiness,38.76469,-9.09504,Entire home/apt,251.0
Oriente 57 Apartments by APT IIN | Superior 1 Room,38.77222,-9.09807,Entire home/apt,160.0
Cosy 3 Bedroom Apt,38.69577,-9.33818,Entire home/apt,73.0
Bica Houses - Lisbon Sunlight Apartment,38.70942,-9.14688,Entire home/apt,148.0
River View Lisbon Classic Apartment,38.71967,-9.12025,Entire home/apt,110.0
Downtown Flat - Metro and Tram28,38.71561,-9.13785,Entire home/apt,80.0
Bica Houses - Sky and RiverView Apartment,38.70964,-9.14546,Entire home/apt,148.0
Bica Houses - Lisbon Way of Living Apartment,38.70933,-9.14547,Entire home/apt,136.0
Bica Houses - Over the Tram & Riverview Apartment,38.71014,-9.14683,Entire home/apt,196.0
A Casa da Benvinda,38.71487,-9.14752,Entire home/apt,73.0
Small house with private park and yard,38.84111,-9.37098,Entire home/apt,64.0
