name,latitude,longitude,room_type,price
Great Apartment in Heart of Born,41.38422,2.18412,Entire home/apt,220.0
"Vintage Home ""El patio de Gracia""",41.40508,2.15491,Entire home/apt,287.0
"BacRou, design loft near the sea",41.40502,2.20802,Entire home/apt,152.0
stylish flat in barcelona center,41.37961,2.17306,Entire home/apt,
Beatiful Terrace in Bcn center  HUTB-OO1094,41.375553476091895,2.1625359295673867,Entire home/apt,166.0
3BR Apartment in Central Barcelona,41.37911,2.15356,Entire home/apt,256.0
"El Born, very well located in the historic center!",41.38545,2.18117,Entire home/apt,240.0
"An excellent apartment right in El Born, old town!",41.38148,2.18123,Entire home/apt,250.0
Happy & Quiet 3 bedroom & 2 bathrooms apartment,41.39639,2.17641,Entire home/apt,238.0
Paseo de Gracia / Plaza Catalunya,41.38992,2.16974,Entire home/apt,800.0
Mirador 1840 - 3 Bedroom Apartment Port Vell,41.38203,2.18362,Entire home/apt,555.0
Cosy apartment near Las Ramblas,41.3795,2.16568,Entire home/apt,160.0
Rocafort nice & bright 3 stops away Pza Cataluña,41.38268,2.15044,Entire home/apt,179.0
Great 2 bedr flat close to Las Ramblas city center,41.38035,2.17821,Entire home/apt,211.0
A charming 3 bedroom apartment with balcony,41.37374,2.15852,Entire home/apt,118.0
Sunny apparment with terrace in Gracia,41.40413,2.15692,Entire home/apt,126.0
Spacious apartment by Las Ramblas,41.37973,2.17458,Entire home/apt,294.0
pdf3 TRENDY 1 BEDR. FLAT IN EL BORN,41.3884,2.17936,Entire home/apt,250.0
House with garden,41.40864,2.14557,Entire home/apt,652.0
PENTHOUSE with private terrace PANORAMIC VIEW,41.39144,2.16128,Entire home/apt,292.0
Nice quiet room close to S. Familia,41.39829,2.1812,Private room,45.0
"Paseo de Gracia - Diagonal, 120 m2",41.40002,2.1579,Entire home/apt,150.0
Mercedes Heritage - 2 Bedroom Apartment,41.3879153,2.1522402,Entire home/apt,
2-bedroom Bright and Classic Sagrada Familia Flat,41.40998,2.17553,Entire home/apt,171.0
"Gotico central, private office, rooftop terrace",41.37733,2.17651,Private room,35.0
Barcelona Center. Born . Magic terrace. 360º views,41.38734,2.18018,Entire home/apt,
Barcelona Centre. Attic. Terrace. Lift. Quiet Sun,41.38946,2.17593,Entire home/apt,164.0
Ramblas Barcelona. Loft luminoso Elegante. Amplio,41.38139,2.16692,Entire home/apt,127.0
Sweett | Midtown Fortuny,41.39195,2.1714,Entire home/apt,359.0
Precio especial. Pocos días. Down Town next.,41.37850578093848,2.151792572674604,Private room,119.0
Big Central Flat 2XenSuites special offer  50% OFF,41.38046,2.17822,Entire home/apt,177.0
Cozy Spacius apartment in Paralel for 8,41.37501,2.16009,Entire home/apt,258.0
Loft bohemio muy  cerca de Paseo de Gracia,41.396084,2.168906,Entire home/apt,134.0
close to Paseo de Gracia.,41.39822,2.16081,Entire home/apt,203.0
"Augusta, rennovated HUTB-0002613",41.39871,2.15292,Entire home/apt,243.0
GALA - Gracia and Sant Gervasi HUTB-0052244,41.3990403,2.1527793,Entire home/apt,225.0
Lightful apartment in Poblenou,41.40248,2.19668,Private room,10.0
Cozy loft with a big terrace!,41.37227,2.16574,Private room,
The Gaudi Suites,41.39696,2.16652,Entire home/apt,188.0
BOHEMIAN PENTHOUSE DUPLEX,41.37243,2.16542,Entire home/apt,247.0
Sagrada Penthouse,41.40385,2.1691,Entire home/apt,164.0
Plaza Sagrada Familia,41.40347,2.17157,Entire home/apt,225.0
lightful apartment in poblenou,41.4016,2.19424,Private room,72.0
"Comfy & central, large shared terrace, Gothic",41.38355,2.17156,Entire home/apt,
FANTASTIC RAMBLAS,41.37948,2.17666,Entire home/apt,
Stay in a the coolest area near Sagrada Familia,41.39795,2.17166,Entire home/apt,182.0
Spacious 3BR in El Born – A/C & Prime Location!,41.38467,2.18016,Entire home/apt,208.0
Habitación cerca sagrada familia-2,41.39774,2.18218,Private room,59.0
Central Bcn Atic Apartment with private Terrace,41.39161,2.15782,Entire home/apt,197.0
Lovely Penthouse in Barcelona,41.42257,2.18047,Entire home/apt,180.0
sf Nice 2 Bedr Acomodis Apartment Sagrada Familia,41.40376,2.17292,Entire home/apt,250.0
Nice 2 bedroom apartment next Sagrada Familia!,41.40187,2.1729,Entire home/apt,250.0
"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",41.37779,2.16729,Entire home/apt,218.0
"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",41.37701,2.16663,Entire home/apt,164.0
Three Bedroom Apartment Sagrada Familia - S3,41.40012,2.1756,Entire home/apt,350.0
Luxury Apartment Sagrada Familia,41.4003,2.17502,Entire home/apt,408.0
CHARMING HOUSE IN BARCELONA NEAR BEACH,41.39095,2.1964,Entire home/apt,263.0
Spacious Classical 1870's Charming Apartment,41.39506,2.17308,Entire home/apt,330.0
Great Design apartment in Barcelona center,41.3888,2.15898,Entire home/apt,239.0
Modern flat. Barcelona center,41.39646,2.17132,Entire home/apt,233.0
SUITE con mucho Encanto,41.39807,2.15483,Private room,45.0
Large 4BR bright with balconies,41.37535,2.16727,Entire home/apt,397.0
Loft avec Terrasse et vue Sagrada Familia 360’,41.39877,2.17755,Entire home/apt,287.0
Large 3BR bright with balconies,41.37535,2.16727,Entire home/apt,336.0
"Suite, bathroom & workspace Near Sagrada Familia!",41.40987,2.17203,Private room,
Nice renewed apartament with WiFi (HUTB - 004893),41.38075,2.15804,Entire home/apt,161.0
Private suite & bathroom in Poblenou,41.39856,2.19701,Private room,
sf 2 Bedroom Acomodis Apartment Sagrada Familia!,41.40263,2.17072,Entire home/apt,250.0
"Nice ""Acomodis"" Penthouse terrace Sagrada Familia!",41.40213,2.17083,Entire home/apt,250.0
"Habitación amplia en piso acogedor, Barcelona",41.4091495,2.1756861,Private room,62.0
Single room: morning sun + lots of light in Born,41.38361,2.18552,Private room,60.0
3 bedrooms Apt in Barcelona center,41.38201,2.14828,Entire home/apt,163.0
COMFORTABLE AND VERY SPACIOUS LARGE,41.4177,2.18694,Private room,
Estupendo apartamento en el Born,41.3851,2.18164,Entire home/apt,
LONG TERM  FANTASTIC APARTMEN MINIMUM 32 NIGTHS,41.38141,2.16374,Entire home/apt,65.0
APARTAMENT IN BARCELONA CENTRE,41.37641,2.15895,Entire home/apt,132.0
UNA HABITACIÓN CON VISTAS,41.39748,2.15357,Private room,45.0
SUN AND SKY TERRACE-LOFT APART,41.36886,2.13279,Entire home/apt,
Acogedora y céntrica habitación. Aprende español,41.38192,2.15563,Private room,41.0
Confortable y céntrica habitación.,41.3819,2.15419,Private room,39.0
Pl España  / Sants Station / Perfect Remote Work,41.37518,2.14026,Entire home/apt,
Comfort Apartment - Minimum 32 day stay,41.37877,2.19063,Entire home/apt,70.0
"HABITACIÓN DOBLE,  EDIFICIO 1900, Forum, Sag.Fami",41.40315,2.18462,Private room,35.0
Luisa Vila Olimpica Beach,41.389347076416016,2.19726300239563,Entire home/apt,284.0
Nice room with private bathroom,41.40562,2.18658,Private room,
Cal Mateu 11  huéspedes - Sagrada Família,41.39696816949049,2.17838731285169,Entire home/apt,409.0
Spectacular Modern Uptown Duplex,41.41015,2.14451,Entire home/apt,263.0
family beach apartment,41.399,2.2062,Entire home/apt,228.0
Sweett | Midtown Picasso,41.39401,2.17159,Entire home/apt,207.0
Loft apartment in Sagrada Familia,41.40275,2.17698,Entire home/apt,165.0
Renewed apartment at The Eixample (HUTB-003387),41.37971,2.1575,Entire home/apt,162.0
Cozy apartment  perfect situation - metro & WIFI,41.39987,2.17047,Entire home/apt,187.0
Sunny apartment in Gracia,41.40427,2.15159,Entire home/apt,
Sunny Attic with stylish garden terrace,41.40709,2.15523,Entire home/apt,268.0
Sunny penthouse flat with terrace!,41.37481,2.16522,Entire home/apt,88.0
views apartment,41.377438,2.188638,Entire home/apt,295.0
"Pelai Street, between Universitat i Catalunya",41.3848,2.16546,Entire home/apt,207.0
sf Nice 1 bedroom flat Sagrada Familia months!,41.40187,2.17208,Entire home/apt,131.0
Atico Sagrada Familia,41.40118,2.17793,Entire home/apt,
The Room in BCN,41.37206,2.14117,Private room,62.0
Habitació individual privada. P3,41.4076,2.15787,Private room,40.0
big loft in the heart of Barcelona,41.39544,2.17887,Entire home/apt,356.0
Private Roof Top Sant Antoni,41.37752,2.16021,Entire home/apt,169.0
Calm and large 3-bedroom apartment (Camp Nou),41.37606,2.12222,Entire home/apt,140.0
"BEACH ,ATTIC APARTMENT TERRACE !",41.39698,2.19963,Entire home/apt,140.0
New room  Barcelona city center,41.38107,2.14446,Private room,
TANGER JAZZ POBLENOU BEACH & POOL,41.40286,2.19615,Entire home/apt,154.0
CENTRAL AND CHARMING FLAT,41.37335,2.15589,Entire home/apt,150.0
Gaudi Luxury by Cocoon Barcelona,41.39025,2.16474,Entire home/apt,436.0
Modern room for nice week-end,41.38697,2.17781,Private room,
Big house (+ 100 m2)+Terrace+Wifi+Parking,41.40062,2.18952,Entire home/apt,314.0
Room for two with private bathroom,41.39031,2.17563,Private room,
Borrell · Near ramblas,41.3773,2.16308,Entire home/apt,112.0
Habitación en la playa de Barcelona,41.39944,2.20678,Private room,
Sunny and comfortable apartment in the city centre,41.37353,2.16131,Entire home/apt,143.0
FURNISED   ROOM   FOR  RENT,41.44273,2.17985,Private room,
HABITACION INDIVIDUAL  BARCELONA,41.40853,2.1493,Private room,
Central Townhouse Barcelona,41.39362,2.16868,Entire home/apt,651.0
Well connected & quiet apartment,41.39679,2.14705,Entire home/apt,151.0
Habitación grande y luminosa,41.38584,2.14458,Private room,35.0
Habitación cómoda y tranquila,41.38527512062284,2.1469959661827978,Private room,28.0
Nice and calm room,41.43212,2.17242,Private room,
Special apartment with terrace,41.40924,2.20118,Entire home/apt,127.0
Nice Renovated Apartment - El Clot,41.40828,2.19255,Entire home/apt,171.0
"Ciutadella/Born, Wi-Fi, Nice Views",41.39181,2.18511,Private room,54.0
Independent apartment in house with garden,41.42593,2.16748,Entire home/apt,64.0
Fantastic rooms in center of Bcn!,41.38902,2.17789,Private room,
Cosy and modern apartment in Gracia,41.40231757487323,2.1587574688632936,Entire home/apt,177.0
"Romantic hideaway, Pl. Catalunya, communal terrace",41.38734,2.16448,Entire home/apt,257.0
Spacious 2 bed suite with courtyard in city-centre,41.38686,2.16449,Entire home/apt,358.0
Sagrada Familia Apartment Eixample 22,41.39739,2.17108,Entire home/apt,
Sagrada Familia Apartment Eixample 43,41.39755,2.16887,Entire home/apt,
Sagrada Familia Apartment Eixample 33,41.39874,2.16951,Entire home/apt,
Sagrada Familia Apartment Eixample 42,41.39862,2.16903,Entire home/apt,
Tourist tax price included,41.37455,2.16669,Entire home/apt,127.0
Big and nice apartment near to Sagrada Familia,41.39884,2.17697,Entire home/apt,302.0
Nice studio with small private terrace,41.39884,2.17697,Entire home/apt,231.0
Beautiful private terrace in Studio near Sagrada,41.39786,2.17583,Entire home/apt,240.0
Apartment 2 bedrooms near to Sagrada Familia,41.39884,2.17697,Entire home/apt,249.0
Apartment private terrace near to Sagrada Familia,41.39884,2.17697,Entire home/apt,309.0
Apartment near to Sagrada Familia private terrace,41.39884,2.17697,Entire home/apt,309.0
Nice and Cozy Superior Apartment near to Sagrada,41.39711,2.16921,Entire home/apt,259.0
One bedroom apartment near to Sagrada Familia,41.39795,2.1703,Entire home/apt,250.0
2 bedroom apartment near to Sagrada Familia,41.39795,2.1703,Entire home/apt,229.0
Beautiful apt with private terrace near to Sagrada,41.39795,2.1703,Entire home/apt,265.0
Beautiful apt with private terrace near to Sagrada,41.39795,2.1703,Entire home/apt,265.0
Quiet apartment with terrace in Gracia,41.39821,2.15489,Entire home/apt,163.0
Port Vell Vista - Homecelona Apts,41.37955,2.18842,Entire home/apt,
Modern apartment with sunny terrace,41.41053740801207,2.174263391886754,Entire home/apt,143.0
Walk to Plaça de Catalunya from an Art-Filled Apartment,41.37621,2.16393,Entire home/apt,186.0
Mercedes Heritage - 4 Bedroom Apartment,41.387882232666016,2.1522819995880127,Entire home/apt,478.0
In the heart of Barcelona,41.37741,2.17391,Entire home/apt,99.0
"Sunny Penhouse in Barcelona, Sants",41.37202,2.12871,Private room,34.0
Room and private bathroom center Bc,41.39536,2.17174,Private room,
Apartamento zona Sagrada Familia,41.40135,2.17217,Entire home/apt,217.0
"Sunny, authentic Sant Antoni Apartment",41.37785,2.16238,Entire home/apt,120.0
Apartment with Balcony and WIFI,41.40888,2.14634,Entire home/apt,206.0
Apartment with Great Courtyard,41.41035,2.14795,Entire home/apt,230.0
BCN Chic Apartments - Free private parking,41.41622,2.18918,Entire home/apt,284.0
Barcelona close to Sagrada Familia,41.39829,2.17542,Entire home/apt,68.0
In the Tendriest district with WIFI,41.40985,2.14782,Entire home/apt,207.0
BIG SUNNY apartment with FREE WIFI,41.41073,2.14704,Entire home/apt,550.0
Two beds- Ramblas- Charming,41.38076,2.16648,Private room,20.0
Stylish apartment Sant Antoni with balcony,41.3777,2.16198,Entire home/apt,135.0
Big beautiful apartment in Gracia 4 rooms,41.39942,2.15618,Entire home/apt,342.0
Double bed- Ramblas- Charming,41.38164,2.16749,Private room,56.0
"Fantastic apartment ideal family, city center",41.38873,2.15653,Entire home/apt,160.0
Sagrada Familia Design with private terrace,41.40251,2.17014,Entire home/apt,220.0
"Barcelona centre, 5min to the beach",41.38109,2.18913,Entire home/apt,48.0
"Bright apt. for leisure, fun and work.",41.39857,2.19359,Entire home/apt,153.0
Urban Chic Barcelona 4 bedrooms,41.4091,2.16573,Entire home/apt,243.0
"Very bright in Sagrada Familia, with AIR Conditio",41.40437,2.17871,Entire home/apt,133.0
FABULOUS APARTMENT SAGRADA FAMILIA,41.40872,2.1751,Entire home/apt,202.0
"Lightly, silent - 3 bedrooms - Port, Sant Antoni",41.37475,2.1726,Entire home/apt,62.0
Discover the Real Barcelona from an Apartment in Gracia,41.40657,2.16029,Entire home/apt,189.0
Stylish Apt w/Terrace | City Center,41.38102722167969,2.1521859169006348,Entire home/apt,175.0
Top-Floor Beachside 1BR with Private Terrace,41.39879989624024,2.2047479152679443,Entire home/apt,244.0
El Corazón de Gràcia - 6 personas  con Wifi,41.40323,2.16005,Entire home/apt,222.0
Plaza Universidad,41.38565,2.16089,Entire home/apt,530.0
Modernist&Chic Eixample apartment,41.37545,2.15654,Entire home/apt,173.0
(P2) Cozy flat at Gracia. Close to La Pedrera,41.40319,2.15855,Entire home/apt,126.0
"(P1) Cozy apart, Gracia LA PEDRERA",41.39925,2.15842,Entire home/apt,141.0
"Privete suitte in Barcelona, güell.",41.41126,2.14866,Private room,92.0
Cozy studio in Barcelona center,41.37597,2.16613,Entire home/apt,53.0
Vintage Deco 3Br Apt with Balcony,41.38502,2.13058,Entire home/apt,164.0
3br apartment in Sagrada Familia,41.41013,2.17583,Entire home/apt,220.0
New VINTAGE LOFT in a quiet area with garden,41.39529,2.19387,Entire home/apt,171.0
A- WIFI &TERRACE CAMP NOU,41.3779,2.11991,Entire home/apt,141.0
MAR BELLA 3 Barcelonastuff Apartment,41.402599,2.20701,Entire home/apt,264.0
MAR BELLA 4 Barcelonastuff Apartment,41.4026,2.20701,Entire home/apt,245.0
MAR BELLA 8 Barcelonastuff Apartment,41.402599,2.20701,Entire home/apt,264.0
MAR BELLA 10 Barcelonastuff Apartment,41.402599,2.20701,Entire home/apt,264.0
Tarradellas,41.389910941565205,2.1447183463472417,Entire home/apt,
Central-2 Big Bedrooms-View--Lift,41.37731,2.16288,Entire home/apt,162.0
Beautiful Sagrada Familia Flat,41.40448,2.17588,Entire home/apt,112.0
Rambla Catalunya Sun Gaudi,41.39341,2.16046,Entire home/apt,249.0
Sagrada Familia.,41.41057,2.17596,Entire home/apt,
Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,41.40383,2.17024,Entire home/apt,134.0
AMAZING BOUTIQUE APARTMENT. AN OASIS IN BARCELONA,41.40385,2.19869,Entire home/apt,340.0
Very central apartment with balcony,41.37729,2.1629,Entire home/apt,172.0
APT B- WIFI&TERRACE! CAMP NOU ENTIRE APARTMENT,41.37741,2.11936,Entire home/apt,128.0
"Penthouse, Gracia! Terrace, views to the city!",41.40559,2.16213,Entire home/apt,171.0
APARTMENT IN COLORES,41.38098,2.13108,Entire home/apt,177.0
Quiet & spacious 3B/room apartment,41.40532,2.16173,Entire home/apt,205.0
Comfy apartment in the city center,41.38508,2.15527,Entire home/apt,180.0
Atic with Terrace in CENTER,41.39178,2.17826,Entire home/apt,
ROOMY EIXAMPLE URGELL,41.3838,2.15663,Entire home/apt,
Room for rent near the beach.,41.40175,2.19831,Private room,25.0
3BE/2BA with a Private Terrace Apartment,41.39801,2.17056,Entire home/apt,185.0
LUXURY PENTHOUSE WITH PRIV. TERRACE,41.38088,2.13948,Entire home/apt,
"Penthouse with terrace and seaviews, Gracia area",41.40562,2.16212,Entire home/apt,206.0
Days in Barcelona ☼♥ Eixample I,41.38753,2.14204,Entire home/apt,217.0
Beautiful apartment in Barcelona beach,41.38924,2.20005,Entire home/apt,351.0
"Brand new, great located apartment for families",41.38694,2.14976,Entire home/apt,257.0
TRULY CENTRE NEXT  PLAZA CATALUÑA,41.3898,2.17366,Entire home/apt,153.0
"Ático, Terraza y BBQ, Park Güell",41.41900850771799,2.1573132552691465,Entire home/apt,187.0
Apartament near Camp Nou (Barça),41.37824965754995,2.1232968246299526,Entire home/apt,135.0
AVENIDA DIAGONAL CHIC&COZY AP. city centre,41.39798,2.16628,Entire home/apt,172.0
Fabulous Penthouse private terrace Sagrada Familia,41.40737,2.17398,Entire home/apt,481.0
Family Luxury Flat in the Center,41.39451,2.14578,Entire home/apt,204.0
Architect House Mandarine Tree+WiFi,41.42353,2.17773,Entire home/apt,150.0
Céntrico y cómodo,41.39409,2.17159,Entire home/apt,179.0
Amazing ap. terrific location next Pl. Cataluña,41.38887,2.16899,Entire home/apt,185.0
TERRIFIC LOCATION NEXT PLAZA CATALUNYA RAMBLAS,41.38617,2.16704,Entire home/apt,197.0
HUGE AP. 120 mq PLAZA CATALUÑA RAMBLA CITY CENTRE,41.38621,2.16692,Entire home/apt,268.0
AMAZING up to 6 people CITY CENTRE PL.CATALUÑA,41.39199,2.17862,Entire home/apt,279.0
Private terrace apartment,41.39872,2.15848,Entire home/apt,169.0
"NEW APARTMENT, NEAR TO THE BEACH WITH PARKING",41.409061,2.202843,Entire home/apt,169.0
Spectacular Five Senses  Mallorca Apartment,41.38882,2.15558,Entire home/apt,287.0
Central Apartment Overlooking the Sagrada Familia,41.39892,2.17683,Entire home/apt,200.0
The best value for money of Bcn,41.39264,2.18946,Private room,61.0
Perfecto apartmento en pleno centro,41.39014,2.17178,Entire home/apt,261.0
Spacious Diagonal Avenue 3 bedrooms.6 pax,41.39084,2.14219,Entire home/apt,161.0
Apartment for families next Ramblas,41.38044,2.17302,Entire home/apt,265.0
Stylish loft in the heart of BCN,41.39233,2.18002,Entire home/apt,159.0
Cozy Apartment near to Plaza España,41.37585,2.14478,Entire home/apt,250.0
Large apartment on Rambla Catalunya (HUTB-005863),41.39089,2.16565,Entire home/apt,280.0
Beautiful flat in center Barcelona,41.38989,2.16195,Entire home/apt,265.0
"Huge 4 bed/4bathensuite, same block as gaudi house",41.39125,2.16391,Entire home/apt,818.0
Passeig de Gracia - Plaza Catalunya,41.38929,2.17052,Entire home/apt,171.0
Port I Spectacular apartment with terrace,41.37308,2.16756,Entire home/apt,173.0
Port Vi Centric apart perfect families 2.2,41.37308,2.16756,Entire home/apt,203.0
Port V Apart centrico con estilo 2.1,41.37308,2.16756,Entire home/apt,180.0
"Fully equipped apartment, center BCN",41.40246,2.16584,Entire home/apt,200.0
Elegant apartment in charming old city,41.38431930541992,2.180983066558838,Entire home/apt,53.0
Port Iv Apart. céntrico ideal grupos 1.2,41.37308,2.16756,Entire home/apt,228.0
Dreamy Apartment in the City Center,41.37939,2.16057,Entire home/apt,377.0
central budget apt for a couple in Sant Antoni,41.37913,2.16131,Entire home/apt,125.0
FELIZ ESTANCIA en BARCELONA,41.38412,2.12645,Private room,61.0
Sagrada Familia charming,41.40058253081561,2.175098624868285,Entire home/apt,221.0
"Loft in Poble Sec, Montjuïc HUTB-004772",41.3736,2.15746,Entire home/apt,153.0
Park Güell (URL HIDDEN) families,41.41036,2.15513,Entire home/apt,100.0
GAUDI Barcelonastuff Apartment,41.410198,2.17479,Entire home/apt,190.0
Ático en Gran Via (Pl.Espanya),41.3706,2.14315,Entire home/apt,120.0
Explore Barcelona From a Cheerful Home,41.39459,2.15549,Entire home/apt,230.0
3Br Boutique Apt with Balcony,41.38668,2.13099,Entire home/apt,153.0
Designer 3Br Apt with Balcony,41.38441,2.13102,Entire home/apt,158.0
APARTMENT BARCELONA near BEACH,41.39945,2.19996,Entire home/apt,319.0
CENTRIC APARTMENT in BARCELONA,41.40158,2.15064,Entire home/apt,318.0
Paseo de Gracia with Terrace: Love!,41.38984,2.17077,Entire home/apt,317.0
New apartment near Sagrada Familia,41.41087,2.19021,Entire home/apt,139.0
Diagonal Apartment with Parking,41.40717,2.19556,Entire home/apt,168.0
Unique moments next to Sagrada Familia,41.40463,2.17154,Entire home/apt,163.0
Amazing Apartment Plaza Catalonia,41.38771,2.16493,Entire home/apt,250.0
"Beach Vila Olimpica, near downtown",41.39418,2.19319,Entire home/apt,183.0
Colourful & Central Flat-WIFI,41.38127,2.15475,Entire home/apt,394.0
079. New Aribau Apartment,41.39288,2.15321,Entire home/apt,84.0
