name,latitude,longitude,room_type,price
Clean room in the heart of Madrid,40.41858,-3.70077,Private room,
Apartamento en Madrid ideal grupos,40.40721,-3.64994,Entire home/apt,249.0
"Amplio, luminoso y bonito, en el centro de Madrid",40.41888,-3.70645,Entire home/apt,295.0
Room in central apartment. Breakfast included,40.40196,-3.6974,Private room,46.0
Your little shelter,40.40956,-3.7009,Entire home/apt,93.0
"B&B in a bright room, Madrid!+wiffi",40.4449,-3.63508,Private room,90.0
Sol-lux confort Madrid Fantastid,40.41596,-3.70431,Entire home/apt,193.0
Cosy little apartment in Goya,40.4256315,-3.6714298,Entire home/apt,83.0
3 BR sunny apartment Madrid Center,40.43808364868164,-3.71245002746582,Entire home/apt,110.0
Right in Madrid's City Center with Video Projector,40.42656,-3.7036,Entire home/apt,268.0
NICEStay_High Value(WhiteRoom)_WIFI,40.40726,-3.74174,Private room,
Center of Madrid,40.40766,-3.69952,Entire home/apt,85.0
Apartamento 2 céntrico Sol Madrid.,40.41845,-3.70544,Entire home/apt,218.0
Apartamento 1 céntrico Sol Madrid.,40.41866,-3.70547,Entire home/apt,103.0
Apartamento 3 céntrico Sol Madrid.,40.42062,-3.70766,Entire home/apt,200.0
Habitacion Reservada Madrid,40.4334,-3.65682,Private room,360.0
Bedroom with bathroom in Malasaña,40.42157,-3.70539,Private room,
Hoy Puede Ser Un Gran Día!!,40.38901,-3.64185,Private room,26.0
Penhouse with Lovely Terrace,40.42194,-3.70194,Entire home/apt,225.0
Chic & Sunny Apt. Historic District-Sol,40.41538,-3.70351,Private room,68.0
Centre just walk and enjoy,40.422540963200944,-3.701240072319667,Entire home/apt,94.0
Cozy upscale apt museum mile AC,40.41245,-3.69688,Entire home/apt,122.0
Elegant apartment  in the best area,40.42722,-3.68388,Entire home/apt,278.0
Penthouse with terrace heart of the  city,40.42681,-3.7025,Entire home/apt,201.0
Sun+Balcon+Light+Relax+Green24hWIFI,40.40777,-3.74013,Private room,
SPRING SALES  AT Madrid Malasaña,40.42744,-3.70658,Entire home/apt,73.0
"Apartment for 3, Embajadores-La Latina-Lavapies.",40.40875,-3.70439,Entire home/apt,97.0
Room in pretty home Santa Rosa Street Madrid,40.40215,-3.66263,Private room,32.0
Preciosa casa equipada,40.44796,-3.66138,Entire home/apt,
Apartamento de lujo en pleno centro,40.41095,-3.71199,Entire home/apt,
Masía el Ferrajón,40.46549,-3.75115,Private room,
Cozy flat in the heart of Madrid,40.41045,-3.7057,Entire home/apt,136.0
Private room in Madrid,40.44338,-3.69662,Private room,53.0
Habitación en piso  con encanto barrio  Chambéry,40.43542,-3.70755,Private room,47.0
Downtown Bright Apartment Gran Vía | A002,40.421505,-3.704962,Entire home/apt,198.0
Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath,40.46544,-3.69534,Entire home/apt,120.0
Top Location :Thyssen & Prado !,40.41328,-3.69498,Entire home/apt,130.0
"Architect's Room, Green Patio, vegan&gayfriendly",40.40912,-3.70074,Private room,80.0
Relaxing double room in Chueca,40.42463,-3.69692,Private room,44.0
3flats ideally located! Flat X:4people,40.41301,-3.70848,Entire home/apt,134.0
Beautiful Attic - Historic Building,40.41354,-3.7079,Entire home/apt,104.0
3flats ideally located! Flat Y:3people,40.41368,-3.70544,Entire home/apt,101.0
3flats idealy located! FlatsX + Y:8people,40.41353,-3.70715,Entire home/apt,225.0
Autumn Special for the Blue House,40.41936,-3.70752,Entire home/apt,94.0
STUDIO CENTER 2,40.4175,-3.7093,Entire home/apt,
2 bedroom attic in Madrid center,40.41163,-3.69811,Entire home/apt,459.0
Apartamento en corrala,40.4085,-3.69743,Entire home/apt,93.0
NICE & BIG DOUBLE ROOM AT DOWNTOWN,40.43715,-3.71356,Private room,86.0
Nice Penthouse 10´ Madrid Center,40.34993,-3.70594,Entire home/apt,87.0
LUXURY FLAT  IN FRONT OF THE PRADO,40.41031,-3.69438,Entire home/apt,49.0
Madrid Centro. Zona Sol-Gran Vía. Cerca de todo!,40.42087,-3.70118,Entire home/apt,93.0
LUXURY APARTMENT/Privileged location,40.4183,-3.70731,Entire home/apt,236.0
Best Deal BRIGHT PICASSO SUITE SOL,40.41682,-3.70233,Entire home/apt,147.0
Design apartment in Sol area,40.41332,-3.70492,Entire home/apt,80.0
Best Deal GOYA SUITE Historic SOL,40.41884,-3.702,Entire home/apt,128.0
Room in excellent location - centre,40.41697,-3.70949,Private room,
Madrid Central flat - Reina Sofía,40.40441,-3.69717,Entire home/apt,130.0
Central Double Room near Subway,40.39963,-3.69485,Private room,50.0
Central Garden Themed Room near Metro & Museums,40.39848,-3.69692,Private room,52.0
ApartJ GranVia-PalacioReal. Equipped with AC!,40.42239,-3.70986,Entire home/apt,93.0
Best Deal Chic VELAZQUEZ SUITE SOL,40.41688,-3.70384,Entire home/apt,159.0
"Apart A Gran Via-Palacio Real, Equipped with AC!",40.42055,-3.71043,Entire home/apt,82.0
"Quiet flat in historical Chamberí (IE, CEF area)",40.43831228745207,-3.698593652243729,Entire home/apt,102.0
Lovely flat in the centre of Madrid,40.41784,-3.69943,Entire home/apt,
Flat with two  bedrooms in the center of Madrid,40.41312,-3.69776,Entire home/apt,
"Plaza de Santa Ana bright 4 pax, 1 BR, 40 m2",40.41495,-3.70061,Entire home/apt,121.0
"Fantastic room + private bathroom, WiFi + Smart TV",40.4926,-3.65542,Private room,
"in Downtown ,cava baja, Madrid,Wifi",40.41263,-3.70751,Entire home/apt,103.0
City center! Opera-Sol-Plaza Mayor,40.417042,-3.709589,Entire home/apt,111.0
Studio Chueca Madrid Center,40.42186,-3.70158,Entire home/apt,
"Aparment in the famous ""rastro""",40.40872,-3.70761,Entire home/apt,98.0
Jardín Manaure Apartamento céntrico,40.46396,-3.68005,Entire home/apt,94.0
"Quiet small room in central Chamberí (IE,CEF area)",40.43817,-3.69863,Private room,55.0
Loft Duplex Historical center,40.40773,-3.70647,Entire home/apt,88.0
MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA,40.42176,-3.7024,Entire home/apt,208.0
Private Room for two w/private bathroom/ Bernabéu,40.44282,-3.68077,Private room,43.0
Habitación privada en el centro y el mejor barrio,40.41797,-3.69855,Private room,
A bonbon in the heart of Madrid,40.41639,-3.71313,Entire home/apt,97.0
"Precioso Apartamento  ""ALQUILER DE TEMPORADA""",40.41009,-3.71201,Entire home/apt,
"CENTER, just walking with balcony¡¡¡",40.42157,-3.70276,Entire home/apt,
Spacious and close to Gran Vía,40.42183,-3.71091,Entire home/apt,114.0
"Temporary rental. Spacious, well connected apartm.",40.44234,-3.69849,Entire home/apt,224.0
Duplex-terrace Plaza de España,40.42219,-3.71191,Entire home/apt,180.0
Penthouse in centre with terrace,40.4058,-3.69604,Entire home/apt,100.0
Well connected Guesthouse in Madrid's green belt,40.50377,-3.68884,Entire home/apt,88.0
Penthouse Salamanca District 3BR - 2BTH - Wi-Fi,40.42303,-3.67129,Entire home/apt,152.0
Apartamento Cerca del estadio WANDA METROPOLITANO,40.41909,-3.61418,Entire home/apt,
7mtr2 central studyroom with wide window,40.4244,-3.67485,Private room,15.0
Madrid Sol downtown duplexwith AC,40.41256,-3.70938,Entire home/apt,94.0
